"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description"
"Fam83b","Fam83b",1224.57939518839,0.227420187216112,0.315383008660659,0.721092072086888,0.470852868433869,0.885521023568194,"family with sequence similarity 83, member B [Source:MGI Symbol;Acc:MGI:2685362]"
"Fam83c","Fam83c",53.5831365700202,-0.114429849595613,0.208215130010356,-0.549575093750013,0.582610845599659,0.94400739315796,"family with sequence similarity 83, member C [Source:MGI Symbol;Acc:MGI:1918655]"
"Fam83d","Fam83d",417.199598172579,0.345014759819006,0.141741421966581,2.43411386052238,0.0149282983595298,0.290570240681732,"family with sequence similarity 83, member D [Source:MGI Symbol;Acc:MGI:1919128]"
"Fam83e","Fam83e",2574.23736658197,0.146678930291615,0.187143393782201,0.783778296028559,0.433170211242684,0.863442114839122,"family with sequence similarity 83, member E [Source:MGI Symbol;Acc:MGI:1921063]"
"Fam83f","Fam83f",777.727431969965,-0.151089947530451,0.154303598135374,-0.979173197230933,0.32749440953926,0.788431825715719,"family with sequence similarity 83, member F [Source:MGI Symbol;Acc:MGI:2146227]"
"Fam83g","Fam83g",687.506746015407,-0.157037033734348,0.132273161785235,-1.18721766089875,0.235141776369485,0.697440421011598,"family with sequence similarity 83, member G [Source:MGI Symbol;Acc:MGI:1916890]"
"Fam83h","Fam83h",1721.99282299506,-0.145629434852897,0.150924166502,-0.964917933477322,0.334585918268579,0.793993822954854,"family with sequence similarity 83, member H [Source:MGI Symbol;Acc:MGI:2145900]"
"Fam84a","Fam84a",2053.26958796191,-0.179927750911877,0.395781181890107,-0.454614213977045,0.649386807061559,0.973723253785074,"family with sequence similarity 84, member A [Source:MGI Symbol;Acc:MGI:2145011]"
"Fam84b","Fam84b",2498.54788608235,-0.0261060667818884,0.151900758984996,-0.171862648720979,0.863545511606772,1,"family with sequence similarity 84, member B [Source:MGI Symbol;Acc:MGI:3026924]"
"Fam89a","Fam89a",19.9458871685498,0.242793172855165,0.296435204304168,0.819042979139678,0.412761892696902,0.84736379754646,"family with sequence similarity 89, member A [Source:MGI Symbol;Acc:MGI:1916877]"
"Fam89b","Fam89b",212.122841617518,0.0229718791542396,0.215057483514029,0.106817390303654,0.914933850942395,1,"family with sequence similarity 89, member B [Source:MGI Symbol;Acc:MGI:106595]"
"Fam90a1a","Fam90a1a",0.0842782947682189,0.419530741577877,3.78408285001737,0.110867218876022,0.911721640855419,1,"family with sequence similarity 90, member A1A [Source:MGI Symbol;Acc:MGI:2142877]"
"Fam90a1b","Fam90a1b",0.0765698063862715,-0.217021583730882,3.78408285001737,-0.0573511712963381,0.954265458598582,1,"family with sequence similarity 90, member A1B [Source:MGI Symbol;Acc:MGI:1921682]"
"Fam91a1","Fam91a1",3345.79519354358,-0.00203973245474195,0.13907124962702,-0.0146668161838798,0.988297993359415,1,"family with sequence similarity 91, member A1 [Source:MGI Symbol;Acc:MGI:1277178]"
"Fam92a","Fam92a",295.160624615834,0.297469903853328,0.127148524870526,2.33954663773125,0.0193071608334331,0.307578857805573,"family with sequence similarity 92, member A [Source:MGI Symbol;Acc:MGI:1915349]"
"Fam92b","Fam92b",1.76671151669595,0.15488985554618,0.75176213703738,0.20603572315651,0.836763006857626,1,"family with sequence similarity 92, member B [Source:MGI Symbol;Acc:MGI:3588213]"
"Fam96a","Fam96a",1710.2975919587,0.0878690134329373,0.114027745273707,0.770593272909332,0.44094804981014,0.866875760553396,"family with sequence similarity 96, member A [Source:MGI Symbol;Acc:MGI:1915500]"
"Fam96b","Fam96b",429.811223564575,0.0488308988263141,0.14101041163298,0.346292860653514,0.729122633469258,0.995846049456433,"family with sequence similarity 96, member B [Source:MGI Symbol;Acc:MGI:1915773]"
"Fam98a","Fam98a",1147.13012614342,0.142486697966797,0.0926297345716607,1.53823929892152,0.123990115405649,0.553139918306106,"family with sequence similarity 98, member A [Source:MGI Symbol;Acc:MGI:1919972]"
"Fam98b","Fam98b",1279.37531115331,0.0333151828434479,0.102367444216746,0.325447051045922,0.744842750319595,0.999416797035813,"family with sequence similarity 98, member B [Source:MGI Symbol;Acc:MGI:1915465]"
"Fam98c","Fam98c",1121.70297806953,-0.0957062549279246,0.180880691922733,-0.529112609591339,0.596727334636882,0.950876208925507,"family with sequence similarity 98, member C [Source:MGI Symbol;Acc:MGI:1921083]"
"Fan1","Fan1",120.274267915915,0.0276470865804709,0.288364827937177,0.0958753769599602,0.92361955081358,1,"FANCD2/FANCI-associated nuclease 1 [Source:MGI Symbol;Acc:MGI:3045266]"
"Fanca","Fanca",189.285436023501,0.165687613585123,0.221757475518269,0.747156835177237,0.454968896152056,0.875255506498473,"Fanconi anemia, complementation group A [Source:MGI Symbol;Acc:MGI:1341823]"
"Fancb","Fancb",111.912383261559,0.115739151029921,0.166659692505319,0.694463966002019,0.487391291078401,0.896001553355223,"Fanconi anemia, complementation group B [Source:MGI Symbol;Acc:MGI:2448558]"
"Fancc","Fancc",190.695976482944,-0.116968760925281,0.12179515678911,-0.960372842475292,0.336867601118161,0.79417551014129,"Fanconi anemia, complementation group C [Source:MGI Symbol;Acc:MGI:95480]"
"Fancd2","Fancd2",240.362678984706,0.267983878153994,0.217874010293844,1.22999470103188,0.218699089166873,0.678522055996119,"Fanconi anemia, complementation group D2 [Source:MGI Symbol;Acc:MGI:2448480]"
"Fancd2os","Fancd2os",0.116803637647872,-0.278028790541841,3.74640359355542,-0.0742121833910546,0.940841551640674,1,"Fancd2 opposite strand [Source:MGI Symbol;Acc:MGI:1918229]"
"Fance","Fance",184.124059096829,0.0451135310384303,0.166656737762434,0.270697312596739,0.786623843906648,1,"Fanconi anemia, complementation group E [Source:MGI Symbol;Acc:MGI:1920025]"
"Fancf","Fancf",71.463533503211,0.113280034311651,0.105676767237076,1.071948331439,0.283743240065128,0.748222990719034,"Fanconi anemia, complementation group F [Source:MGI Symbol;Acc:MGI:3689889]"
"Fancg","Fancg",187.67540552349,-0.0932798820627791,0.152582040266282,-0.611342474513971,0.540972877325823,0.925721988607443,"Fanconi anemia, complementation group G [Source:MGI Symbol;Acc:MGI:1926471]"
"Fanci","Fanci",178.062498167453,-0.0396465294148093,0.270673184334611,-0.146473798327202,0.883547372723918,1,"Fanconi anemia, complementation group I [Source:MGI Symbol;Acc:MGI:2384790]"
"Fancl","Fancl",212.486302011133,-0.0154103952667919,0.13488667255483,-0.114246982114024,0.909042009352622,1,"Fanconi anemia, complementation group L [Source:MGI Symbol;Acc:MGI:1914280]"
"Fancm","Fancm",238.795896359347,0.0208896143420067,0.294290752809425,0.0709829110924673,0.943411356152306,1,"Fanconi anemia, complementation group M [Source:MGI Symbol;Acc:MGI:2442306]"
"Fank1","Fank1",5.02513734735199,0.281611782374131,0.39502760022605,0.712891408633173,0.475912955894478,0.888823244228815,"fibronectin type 3 and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:1914180]"
"Fap","Fap",68.8297955020664,0.0061374979049008,0.20266341829173,0.030284192167656,0.975840403613823,1,"fibroblast activation protein [Source:MGI Symbol;Acc:MGI:109608]"
"Far1","Far1",1076.51481590953,-0.19388835308961,0.206332862067239,-0.939687217765758,0.347378023591732,0.801567529225076,"fatty acyl CoA reductase 1 [Source:MGI Symbol;Acc:MGI:1914670]"
"Farp1","Farp1",1143.63987972485,0.122903009527937,0.210961927200324,0.582583839458533,0.560173487026827,0.933555376526884,"FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived) [Source:MGI Symbol;Acc:MGI:2446173]"
"Farp2","Farp2",775.027775045447,0.0381165808547871,0.318452374577208,0.11969319087475,0.904726194475744,1,"FERM, RhoGEF and pleckstrin domain protein 2 [Source:MGI Symbol;Acc:MGI:2385126]"
"Fars2","Fars2",554.249478884775,0.046154555145434,0.117306755084014,0.393451810276217,0.693985809650384,0.987222400024585,"phenylalanine-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1917205]"
"Farsa","Farsa",589.815920874397,0.0160992456351998,0.117539610004496,0.136968683447086,0.891055548765074,1,"phenylalanyl-tRNA synthetase, alpha subunit [Source:MGI Symbol;Acc:MGI:1913840]"
"Farsb","Farsb",1663.16480964221,0.105652403443663,0.135179085072169,0.78157359466709,0.434465210101502,0.86425344457654,"phenylalanyl-tRNA synthetase, beta subunit [Source:MGI Symbol;Acc:MGI:1346035]"
"Fas","Fas",502.163754478119,-0.461459026816787,0.163550452811228,-2.82150870807683,0.00477983398012845,0.244168440623627,"Fas (TNF receptor superfamily member 6) [Source:MGI Symbol;Acc:MGI:95484]"
"Fasl","Fasl",22.9799442582134,-0.713692658935193,0.295429061009174,-2.41578352683804,0.0157013929677772,0.291434134820169,"Fas ligand (TNF superfamily, member 6) [Source:MGI Symbol;Acc:MGI:99255]"
"Fasn","Fasn",3606.80551129291,0.918222189194423,0.303720716106215,3.02324517394233,0.00250079546416716,0.237093905036434,"fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485]"
"Fastk","Fastk",785.788910560293,0.0395791393867228,0.1018113045072,0.388749948527807,0.697461129316861,0.988096810092246,"Fas-activated serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1913837]"
"Fastkd1","Fastkd1",417.077344975799,0.0541975617342855,0.164673937623933,0.329120457774301,0.74206464178543,0.998587398859041,"FAST kinase domains 1 [Source:MGI Symbol;Acc:MGI:2444596]"
"Fastkd2","Fastkd2",632.646429816776,-0.00357570677327201,0.137328938775667,-0.0260375329857684,0.979227401597106,1,"FAST kinase domains 2 [Source:MGI Symbol;Acc:MGI:1922869]"
"Fastkd3","Fastkd3",238.523650101777,-0.0632993776058391,0.108618757923428,-0.582766538818852,0.560050473365054,0.933555376526884,"FAST kinase domains 3 [Source:MGI Symbol;Acc:MGI:1916827]"
"Fastkd5","Fastkd5",363.70212985771,-0.0510948672363955,0.147138853581429,-0.34725611891572,0.728398913958778,0.995529959090578,"FAST kinase domains 5 [Source:MGI Symbol;Acc:MGI:2139469]"
"Fat1","Fat1",10541.8305581071,0.331439943070773,0.191681660299985,1.72911661215822,0.0837882265782809,0.483903947570371,"FAT atypical cadherin 1 [Source:MGI Symbol;Acc:MGI:109168]"
"Fat2","Fat2",1.74382035130316,1.18697903923155,0.696641525414964,1.70385915270341,0.0884074037623956,0.493717063342059,"FAT atypical cadherin 2 [Source:MGI Symbol;Acc:MGI:2685369]"
"Fat3","Fat3",75.0256568053217,0.206753950142367,0.314447241925306,0.657515546571337,0.510849477922935,0.908142922505507,"FAT atypical cadherin 3 [Source:MGI Symbol;Acc:MGI:2444314]"
"Fat4","Fat4",505.829825984712,0.2955787958251,0.234538100440221,1.26025918718668,0.207575877720662,0.665195714416241,"FAT atypical cadherin 4 [Source:MGI Symbol;Acc:MGI:3045256]"
"Fate1","Fate1",0.0897900739647554,0.646733883413687,3.78408285001737,0.17090901786432,0.86429530576451,1,"fetal and adult testis expressed 1 [Source:MGI Symbol;Acc:MGI:1925155]"
"Faxc","Faxc",201.018898448291,0.255883287246854,0.225243576948236,1.13602922983975,0.255944331340469,0.723006851095687,"failed axon connections homolog [Source:MGI Symbol;Acc:MGI:1923382]"
"Fbf1","Fbf1",344.595789853149,0.0778234852801081,0.157669475946024,0.493586249419322,0.621598413863993,0.963937892565805,"Fas (TNFRSF6) binding factor 1 [Source:MGI Symbol;Acc:MGI:1922033]"
"Fbl","Fbl",1662.44668034557,0.097016400124199,0.138480903776727,0.70057601790799,0.483567649264729,0.893642341410266,"fibrillarin [Source:MGI Symbol;Acc:MGI:95486]"
"Fblim1","Fblim1",2576.05467618088,0.024087992206667,0.0680902926371638,0.353765438122375,0.723514677011566,0.994237590329329,"filamin binding LIM protein 1 [Source:MGI Symbol;Acc:MGI:1921452]"
"Fbll1","Fbll1",1.65013896953205,-0.308340747579829,0.748501807404202,-0.411943891824593,0.68038054878623,0.98450820455794,"fibrillarin-like 1 [Source:MGI Symbol;Acc:MGI:3034689]"
"Fbln1","Fbln1",1406.30312199067,0.469970429645323,0.176914594601645,2.65648196353469,0.00789606746709243,0.25673767534073,"fibulin 1 [Source:MGI Symbol;Acc:MGI:95487]"
"Fbln2","Fbln2",377.098312745978,0.176226353456753,0.209437405420524,0.841427313821582,0.400108589152308,0.840758889041293,"fibulin 2 [Source:MGI Symbol;Acc:MGI:95488]"
"Fbln5","Fbln5",471.539594501522,0.118882933020262,0.100285053536621,1.18545016258928,0.235839508363727,0.697896007242618,"fibulin 5 [Source:MGI Symbol;Acc:MGI:1346091]"
"Fbln7","Fbln7",133.54935740409,0.13417837064564,0.144702613294661,0.927269850838217,0.353786443814366,0.805107827213147,"fibulin 7 [Source:MGI Symbol;Acc:MGI:1917620]"
"Fbn1","Fbn1",1342.82791191338,0.093708891760658,0.162381574140265,0.577090672120918,0.563878205272747,0.935498493506535,"fibrillin 1 [Source:MGI Symbol;Acc:MGI:95489]"
"Fbn2","Fbn2",54.7402703968889,7.76494018213996e-05,0.241689772145642,0.000321277152657532,0.999743657924566,1,"fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]"
"Fbp1","Fbp1",224.33989804906,0.213540452339607,0.241709209873475,0.883460139774513,0.376987709770972,0.82297533340067,"fructose bisphosphatase 1 [Source:MGI Symbol;Acc:MGI:95492]"
"Fbp2","Fbp2",3316.53823883422,-0.0624754112066575,0.117564050766107,-0.531415945601876,0.595130574123245,0.950360659037208,"fructose bisphosphatase 2 [Source:MGI Symbol;Acc:MGI:95491]"
"Fbrsl1","Fbrsl1",608.991484423136,-0.112976971638828,0.0802107503132043,-1.4085016185197,0.158982588043732,0.604571055607771,"fibrosin-like 1 [Source:MGI Symbol;Acc:MGI:1920907]"
"Fbxl12","Fbxl12",229.607123425583,-0.11139624740926,0.104196029424947,-1.06910261383328,0.28502343399301,0.749703383493555,"F-box and leucine-rich repeat protein 12 [Source:MGI Symbol;Acc:MGI:1354738]"
"Fbxl13","Fbxl13",2.89736742473423,-0.51992678827153,0.546467418117579,-0.951432365469338,0.341384936985013,0.797378939352535,"F-box and leucine-rich repeat protein 13 [Source:MGI Symbol;Acc:MGI:2443416]"
"Fbxl14","Fbxl14",1210.74561597169,0.0628519818596273,0.0943645842869202,0.66605477398727,0.505376090609257,0.90599909605662,"F-box and leucine-rich repeat protein 14 [Source:MGI Symbol;Acc:MGI:2141676]"
"Fbxl15","Fbxl15",66.6845362175911,-0.199239596500153,0.22239529012958,-0.895880467540771,0.370316607201725,0.81854936720103,"F-box and leucine-rich repeat protein 15 [Source:MGI Symbol;Acc:MGI:1915681]"
"Fbxl16","Fbxl16",95.8791413868849,0.599083240772462,0.233420615907814,2.56653954254435,0.0102718912744241,0.274033370762398,"F-box and leucine-rich repeat protein 16 [Source:MGI Symbol;Acc:MGI:2448488]"
"Fbxl17","Fbxl17",591.388976436285,-0.137089193582564,0.0828813544269904,-1.65404142500259,0.0981190961474173,0.512732010624636,"F-box and leucine-rich repeat protein 17 [Source:MGI Symbol;Acc:MGI:1354704]"
"Fbxl18","Fbxl18",438.226238716152,-0.0538646377737455,0.081353671468652,-0.662104571328426,0.507904206357501,0.906822020232087,"F-box and leucine-rich repeat protein 18 [Source:MGI Symbol;Acc:MGI:2444450]"
"Fbxl19","Fbxl19",690.180357932717,-0.094356705451664,0.103089678744184,-0.91528760784879,0.360040662945476,0.810832661777949,"F-box and leucine-rich repeat protein 19 [Source:MGI Symbol;Acc:MGI:3039600]"
"Fbxl2","Fbxl2",24.3418792043314,0.220845554944034,0.260038501757094,0.849280216013278,0.395725386792732,0.838488225664147,"F-box and leucine-rich repeat protein 2 [Source:MGI Symbol;Acc:MGI:1919429]"
"Fbxl20","Fbxl20",1026.05446903172,0.0491944059253311,0.119639421493887,0.411188931800751,0.680934003522357,0.984743135890414,"F-box and leucine-rich repeat protein 20 [Source:MGI Symbol;Acc:MGI:1919444]"
"Fbxl21","Fbxl21",80.7915518888897,-0.019371114336574,0.180198651829949,-0.1074986640569,0.91439338511049,1,"F-box and leucine-rich repeat protein 21 [Source:MGI Symbol;Acc:MGI:2442921]"
"Fbxl22","Fbxl22",341.75646766353,0.546410809586187,0.223603056209635,2.44366431679677,0.0145389471965672,0.290458784023971,"F-box and leucine-rich repeat protein 22 [Source:MGI Symbol;Acc:MGI:1921415]"
"Fbxl3","Fbxl3",2672.62562882221,-0.100605732804536,0.144529834141261,-0.696089727095417,0.486372639556694,0.89520579483252,"F-box and leucine-rich repeat protein 3 [Source:MGI Symbol;Acc:MGI:1354702]"
"Fbxl4","Fbxl4",262.647723529352,-0.0466919324517611,0.0846579122882183,-0.551536545016586,0.581265921847109,0.943429910391843,"F-box and leucine-rich repeat protein 4 [Source:MGI Symbol;Acc:MGI:2140367]"
"Fbxl5","Fbxl5",2046.39074050455,0.0508366864037799,0.117843025550096,0.431393255277282,0.66618245326311,0.979044490611629,"F-box and leucine-rich repeat protein 5 [Source:MGI Symbol;Acc:MGI:2152883]"
"Fbxl6","Fbxl6",207.59089528321,-0.02989036214727,0.147987745965748,-0.201978629731871,0.83993343087388,1,"F-box and leucine-rich repeat protein 6 [Source:MGI Symbol;Acc:MGI:1354705]"
"Fbxl7","Fbxl7",9.11320516531073,-0.0537494495005739,0.350261157415372,-0.153455352849282,0.878039196480765,1,"F-box and leucine-rich repeat protein 7 [Source:MGI Symbol;Acc:MGI:3052506]"
"Fbxl8","Fbxl8",113.477601897507,-0.272389625815952,0.173717910255285,-1.56799966920892,0.116881209547225,0.542073271603695,"F-box and leucine-rich repeat protein 8 [Source:MGI Symbol;Acc:MGI:1354697]"
"Fbxo10","Fbxo10",90.7708860631171,0.0909231223801839,0.146118826355209,0.62225467209238,0.533774421453392,0.922271902824994,"F-box protein 10 [Source:MGI Symbol;Acc:MGI:2686937]"
"Fbxo11","Fbxo11",2082.63007541148,0.172792384124869,0.119163935789833,1.45003925037873,0.147047574125682,0.587832850992376,"F-box protein 11 [Source:MGI Symbol;Acc:MGI:2147134]"
"Fbxo15","Fbxo15",2.20135878816391,0.448873330739975,0.611157771925033,0.734463916455005,0.462666044139854,0.882428613592988,"F-box protein 15 [Source:MGI Symbol;Acc:MGI:1354755]"
"Fbxo16","Fbxo16",3.37558872246602,0.115627548252921,0.475326057616027,0.243259435076725,0.807804426756545,1,"F-box protein 16 [Source:MGI Symbol;Acc:MGI:1354706]"
"Fbxo17","Fbxo17",17.8670784254545,0.208212848743437,0.240256761964823,0.866626383543462,0.386146752758765,0.831317276841221,"F-box protein 17 [Source:MGI Symbol;Acc:MGI:1354707]"
"Fbxo18","Fbxo18",1689.45945205348,0.0753676946707718,0.110920078024788,0.679477476151154,0.496835374367371,0.901769681943685,"F-box protein 18 [Source:MGI Symbol;Acc:MGI:1354699]"
"Fbxo2","Fbxo2",22.464806040695,0.440531270692082,0.36854038384282,1.19534056511963,0.231953996878688,0.693024756213028,"F-box protein 2 [Source:MGI Symbol;Acc:MGI:2446216]"
"Fbxo21","Fbxo21",479.2183389017,0.0656308075973594,0.108445337846737,0.605197133417699,0.545048020285522,0.927095326506611,"F-box protein 21 [Source:MGI Symbol;Acc:MGI:1924223]"
"Fbxo22","Fbxo22",1043.01192243257,0.0692969828718625,0.0565231852352332,1.22599217619227,0.220201619259629,0.679437055670854,"F-box protein 22 [Source:MGI Symbol;Acc:MGI:1926014]"
"Fbxo24","Fbxo24",6.14462952044707,0.0177863863526043,0.340787892543964,0.0521919550011882,0.95837574317752,1,"F-box protein 24 [Source:MGI Symbol;Acc:MGI:1918426]"
"Fbxo25","Fbxo25",1769.47795664987,-0.26107987677315,0.173313685726309,-1.50640081121717,0.131964312585476,0.565967663199257,"F-box protein 25 [Source:MGI Symbol;Acc:MGI:1914072]"
"Fbxo28","Fbxo28",872.04218877071,-0.0954900379258407,0.0959741794778074,-0.994955502046479,0.319757906905323,0.782836472002595,"F-box protein 28 [Source:MGI Symbol;Acc:MGI:1261890]"
"Fbxo3","Fbxo3",1527.133438551,0.0596868491890718,0.146625127755134,0.407071080536411,0.683955782935885,0.984831897615412,"F-box protein 3 [Source:MGI Symbol;Acc:MGI:1929084]"
"Fbxo30","Fbxo30",849.100936834267,0.167343553157423,0.117208393393933,1.42774376741935,0.153365623578646,0.597448074219779,"F-box protein 30 [Source:MGI Symbol;Acc:MGI:1919115]"
"Fbxo31","Fbxo31",310.102327934677,-0.0519942108551956,0.106880355325105,-0.48647116392008,0.626633145505128,0.965533790226956,"F-box protein 31 [Source:MGI Symbol;Acc:MGI:1354708]"
"Fbxo32","Fbxo32",1972.06637921756,0.0599873248229245,0.187822900857315,0.319382378555081,0.749436571555839,1,"F-box protein 32 [Source:MGI Symbol;Acc:MGI:1914981]"
"Fbxo33","Fbxo33",765.117521396153,-0.0215950050405884,0.096007424344687,-0.22493057373415,0.822033284263015,1,"F-box protein 33 [Source:MGI Symbol;Acc:MGI:1917861]"
"Fbxo36","Fbxo36",63.6543870132281,-0.0554716673102688,0.128060961636448,-0.433166099968444,0.664894104837799,0.978847340823565,"F-box protein 36 [Source:MGI Symbol;Acc:MGI:1289192]"
"Fbxo38","Fbxo38",1505.16110169688,-0.0431838857131103,0.127844733373899,-0.337783845868827,0.735526084255064,0.996822546720612,"F-box protein 38 [Source:MGI Symbol;Acc:MGI:2444639]"
"Fbxo39","Fbxo39",0.460662463678208,1.14902406182962,1.25866936441402,0.912887923004747,0.361301489876547,0.81153239384356,"F-box protein 39 [Source:MGI Symbol;Acc:MGI:3505735]"
"Fbxo4","Fbxo4",336.260641468977,-0.0711566020865129,0.124937779311481,-0.56953631222397,0.568992235243126,0.937645853307899,"F-box protein 4 [Source:MGI Symbol;Acc:MGI:2146220]"
"Fbxo40","Fbxo40",3.63677562472276,-0.723563250791735,0.549427014767809,-1.31694152515875,0.18785822592884,0.641918327990801,"F-box protein 40 [Source:MGI Symbol;Acc:MGI:2443753]"
"Fbxo41","Fbxo41",14.2738619921682,0.212058461505487,0.318876815066575,0.665016870107704,0.506039702923587,0.906047659551462,"F-box protein 41 [Source:MGI Symbol;Acc:MGI:1261912]"
"Fbxo42","Fbxo42",892.253376749657,-0.101003009961243,0.104974100222583,-0.962170761617199,0.335963833614309,0.79417551014129,"F-box protein 42 [Source:MGI Symbol;Acc:MGI:1924992]"
"Fbxo43","Fbxo43",3.58337434774776,0.418604384771946,0.435040124381717,0.962220175361686,0.335939016656514,0.79417551014129,"F-box protein 43 [Source:MGI Symbol;Acc:MGI:1926053]"
"Fbxo44","Fbxo44",62.1156286919058,0.10705741175422,0.170168504607632,0.629125889077236,0.52926664267427,0.919815836291372,"F-box protein 44 [Source:MGI Symbol;Acc:MGI:1354744]"
"Fbxo45","Fbxo45",709.281273746439,-0.0745638791328995,0.112495644113779,-0.662815700290446,0.507448597025476,0.906647629369076,"F-box protein 45 [Source:MGI Symbol;Acc:MGI:2447775]"
"Fbxo46","Fbxo46",298.362328979488,-0.127442931948267,0.0976908651928542,-1.30455321177347,0.19204502905762,0.649094626424067,"F-box protein 46 [Source:MGI Symbol;Acc:MGI:2444918]"
"Fbxo47","Fbxo47",9.80908945762762,-0.272071421778469,0.351657858776784,-0.773682188490966,0.439118755564965,0.865978718153976,"F-box protein 47 [Source:MGI Symbol;Acc:MGI:1920223]"
"Fbxo48","Fbxo48",25.0890392462582,0.209134339200363,0.489426029485339,0.427305305809502,0.669156968763639,0.980343729396387,"F-box protein 48 [Source:MGI Symbol;Acc:MGI:2442569]"
"Fbxo5","Fbxo5",412.417008508199,0.174504892579131,0.13985549024323,1.24775146313985,0.212122088447784,0.670076028909256,"F-box protein 5 [Source:MGI Symbol;Acc:MGI:1914391]"
"Fbxo6","Fbxo6",382.638651019992,-0.331392517005644,0.180513034416043,-1.83583705230868,0.0663817597285876,0.447168799506158,"F-box protein 6 [Source:MGI Symbol;Acc:MGI:1354743]"
"Fbxo7","Fbxo7",443.679641755381,-0.121208126370584,0.10872135816393,-1.11485110577654,0.264914232069407,0.730639589089558,"F-box protein 7 [Source:MGI Symbol;Acc:MGI:1917004]"
"Fbxo8","Fbxo8",527.801578276721,-0.119283369951399,0.125723453587872,-0.948775797572474,0.342734653742583,0.799107946606844,"F-box protein 8 [Source:MGI Symbol;Acc:MGI:1354696]"
"Fbxo9","Fbxo9",975.808866536687,0.0790332280600869,0.070941465463343,1.11406252385532,0.265252364611033,0.730751244315853,"f-box protein 9 [Source:MGI Symbol;Acc:MGI:1918788]"
"Fbxw10","Fbxw10",19.1073739231933,-0.26890924789467,0.19208573599475,-1.39994386622242,0.161530128664566,0.60774855233434,"F-box and WD-40 domain protein 10 [Source:MGI Symbol;Acc:MGI:3052463]"
"Fbxw11","Fbxw11",1917.82228458315,-0.0924109734950844,0.101790776002931,-0.907852136743939,0.363956348339929,0.813996522506271,"F-box and WD-40 domain protein 11 [Source:MGI Symbol;Acc:MGI:2144023]"
"Fbxw13","Fbxw13",0.503537066809784,-1.91167365538163,1.5111533066433,-1.26504282985556,0.205855974967741,0.664366998935753,"F-box and WD-40 domain protein 13 [Source:MGI Symbol;Acc:MGI:3505590]"
"Fbxw15","Fbxw15",3.33184918697106,0.437932828186526,0.458279968681746,0.955601069464699,0.33927382099817,0.795871190261821,"F-box and WD-40 domain protein 15 [Source:MGI Symbol;Acc:MGI:3505701]"
"Fbxw16","Fbxw16",0.0383584713329189,0.420162321630396,3.78408285001737,0.111034123269385,0.911589287567079,1,"F-box and WD-40 domain protein 16 [Source:MGI Symbol;Acc:MGI:2443324]"
"Fbxw17","Fbxw17",186.804636789009,-0.212368280073323,0.122337394507444,-1.73592286257495,0.082577474692729,0.481611889751858,"F-box and WD-40 domain protein 17 [Source:MGI Symbol;Acc:MGI:1923584]"
"Fbxw18","Fbxw18",0.431256040618296,1.04044120566376,1.45237408859757,0.716372740213518,0.473761222476984,0.887292215310932,"F-box and WD-40 domain protein 18 [Source:MGI Symbol;Acc:MGI:3505704]"
"Fbxw19","Fbxw19",4.1433762535438,-0.453514206166427,0.586795915176269,-0.772865308767863,0.439602097506807,0.866243308194032,"F-box and WD-40 domain protein 19 [Source:MGI Symbol;Acc:MGI:3505706]"
"Fbxw2","Fbxw2",1052.25099312917,0.023767997327133,0.0387771612192069,0.6129380434213,0.539917307134061,0.925490503943738,"F-box and WD-40 domain protein 2 [Source:MGI Symbol;Acc:MGI:1353435]"
"Fbxw20","Fbxw20",0.229952779004596,-0.0930430721059849,2.07032100304424,-0.0449413747767484,0.964154037840946,1,"F-box and WD-40 domain protein 20 [Source:MGI Symbol;Acc:MGI:3584372]"
"Fbxw21","Fbxw21",0.0248914302275264,0.420162321630396,3.78408285001737,0.111034123269385,0.911589287567079,1,"F-box and WD-40 domain protein 21 [Source:MGI Symbol;Acc:MGI:2443323]"
"Fbxw24","Fbxw24",3.39690768609899,0.628983899232585,0.550447176892123,1.14267803639922,0.25317229214875,0.72065143453373,"F-box and WD-40 domain protein 24 [Source:MGI Symbol;Acc:MGI:3646659]"
"Fbxw25","Fbxw25",0.147523054529961,0.821181166461676,3.56884413009391,0.2300972349947,0.818016213411115,1,"F-box and WD-40 domain protein 25 [Source:MGI Symbol;Acc:MGI:3588266]"
"Fbxw26","Fbxw26",0.234424049715554,0.883837431409056,1.83920137399777,0.480555008225068,0.630832798660587,0.968069616924042,"F-box and WD-40 domain protein 26 [Source:MGI Symbol;Acc:MGI:3646662]"
"Fbxw4","Fbxw4",148.470538366841,-0.147008010789998,0.150498615051924,-0.976806402765088,0.328665005639346,0.789382598130445,"F-box and WD-40 domain protein 4 [Source:MGI Symbol;Acc:MGI:1354698]"
"Fbxw5","Fbxw5",686.096882428875,-0.0802477496778109,0.0972640462044934,-0.825050497170286,0.409342922376301,0.846392637087012,"F-box and WD-40 domain protein 5 [Source:MGI Symbol;Acc:MGI:1354731]"
