"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","value","description"
"1099","Wwp1",1633.8545726123,0.229959897051622,0.135153046889115,1.70147771245062,0.088853319467582,0.998990830931917,"HET","WW domain containing E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:1861728]"
"1100","Zfp831",214.682809789573,0.825005997711346,0.484917610636186,1.70133230803678,0.0888806044939144,0.998990830931917,"HET","zinc finger protein 831 [Source:MGI Symbol;Acc:MGI:3641861]"
"1101","Dnah8",648.425272383023,0.300757208407697,0.176815255684715,1.70096865931064,0.0889488724530765,0.998990830931917,"HET","dynein, axonemal, heavy chain 8 [Source:MGI Symbol;Acc:MGI:107714]"
"1102","Dusp5",252.692576741318,0.384604644892715,0.226257018804769,1.69985729912131,0.0891577705450142,0.998990830931917,"HET","dual specificity phosphatase 5 [Source:MGI Symbol;Acc:MGI:2685183]"
"1103","Ankrd44",892.225449304669,0.467702749455253,0.275150451239007,1.69980731395925,0.089167175342359,0.998990830931917,"HET","ankyrin repeat domain 44 [Source:MGI Symbol;Acc:MGI:3045243]"
"1104","Il12rb1",54.526212859319,-0.429548202318603,0.252709369970675,-1.69977156908923,0.0891739012934241,0.998990830931917,"HET","interleukin 12 receptor, beta 1 [Source:MGI Symbol;Acc:MGI:104579]"
"1105","Bnip3l",1867.01552182276,-0.186511976800877,0.109732614887599,-1.69969499944866,0.0891883104328839,0.998990830931917,"HET","BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]"
"1106","Rnf31",761.287007447828,-0.18607335286857,0.109513572097193,-1.69908943070025,0.0893023345320574,0.998990830931917,"HET","ring finger protein 31 [Source:MGI Symbol;Acc:MGI:1934704]"
"1107","Fam111a",885.902069123828,0.466479740624122,0.274770800432251,1.69770492312243,0.0895634681254708,0.998990830931917,"HET","family with sequence similarity 111, member A [Source:MGI Symbol;Acc:MGI:1915508]"
"1108","Hoga1",49.7832355059042,-0.412112851298593,0.242767879454596,-1.69755921674831,0.0895909856975979,0.998990830931917,"HET","4-hydroxy-2-oxoglutarate aldolase 1 [Source:MGI Symbol;Acc:MGI:1914682]"
"1109","3110062M04Rik",77.8472180041784,0.265014743063956,0.156117270015632,1.69753636505058,0.0895953020030197,0.998990830931917,"HET",NA
"1110","Gpc3",251.923468771387,0.556518111702806,0.327865760219168,1.69739624940034,0.0896217711786323,0.998990830931917,"HET","glypican 3 [Source:MGI Symbol;Acc:MGI:104903]"
"1111","Ntrk3",270.211529786337,0.52085677603052,0.30697112098346,1.69676148805732,0.0897417625009382,0.998990830931917,"HET","neurotrophic tyrosine kinase, receptor, type 3 [Source:MGI Symbol;Acc:MGI:97385]"
"1112","Ap4s1",349.126547304032,0.14493546817655,0.0854341299381005,1.69645864341991,0.0897990559175137,0.998990830931917,"HET","adaptor-related protein complex AP-4, sigma 1 [Source:MGI Symbol;Acc:MGI:1337065]"
"1113","Dmpk",2832.64616582053,0.576389357414506,0.339989369194261,1.69531582349321,0.0900155246473518,0.998990830931917,"HET","dystrophia myotonica-protein kinase [Source:MGI Symbol;Acc:MGI:94906]"
"1114","Rai14",911.562192844251,-0.297896591431071,0.17576673467491,-1.69484056230576,0.0901056704281198,0.998990830931917,"HET","retinoic acid induced 14 [Source:MGI Symbol;Acc:MGI:1922896]"
"1115","Fcrl5",40.9857472019564,1.23921279137877,0.731267084758517,1.69461037862519,0.0901493569243123,0.998990830931917,"HET","Fc receptor-like 5 [Source:MGI Symbol;Acc:MGI:3053558]"
"1116","Gga2",548.383532972281,0.551125669940868,0.325330174592002,1.69405026949018,0.0902557310850268,0.998990830931917,"HET","golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:MGI Symbol;Acc:MGI:1921355]"
"1117","Icos",138.375385504524,0.724341277426615,0.427766861220056,1.69330853577737,0.090396754230877,0.998990830931917,"HET","inducible T cell co-stimulator [Source:MGI Symbol;Acc:MGI:1858745]"
"1118","Arhgap22",67.6450786495332,-0.391673843970733,0.231641209219402,-1.69086426931813,0.0908627288906792,0.998990830931917,"HET","Rho GTPase activating protein 22 [Source:MGI Symbol;Acc:MGI:2443418]"
"1119","Gm4707",10.2832426490288,0.695446923153503,0.411375755373845,1.69053940118932,0.0909248068901395,0.998990830931917,"HET","predicted gene 4707 [Source:MGI Symbol;Acc:MGI:3782887]"
"1120","Slc2a12",35.6821820042493,0.630282513759308,0.372862920273896,1.690386679631,0.0909540017419771,0.998990830931917,"HET","solute carrier family 2 (facilitated glucose transporter), member 12 [Source:MGI Symbol;Acc:MGI:3052471]"
"1121","Rasa4",1090.1552887671,-0.277150053289517,0.163970194277357,-1.69024653846976,0.0909807983078071,0.998990830931917,"HET","RAS p21 protein activator 4 [Source:MGI Symbol;Acc:MGI:1858600]"
"1122","Bmp8a",33.0631952889193,-0.67049743317705,0.396726153950026,-1.69007620622237,0.0910133762957372,0.998990830931917,"HET","bone morphogenetic protein 8a [Source:MGI Symbol;Acc:MGI:104515]"
"1123","Itgb6",431.762027837267,-0.516945601416447,0.30603395311025,-1.68917728298668,0.0911854610450504,0.998990830931917,"HET","integrin beta 6 [Source:MGI Symbol;Acc:MGI:96615]"
"1124","Ing4",924.646738311059,-0.170312642759275,0.100831013649917,-1.68908986029434,0.0912022106960683,0.998990830931917,"HET","inhibitor of growth family, member 4 [Source:MGI Symbol;Acc:MGI:107307]"
"1125","Olfr558",50.042077564069,-0.405839872787855,0.2403076244065,-1.68883477496887,0.0912510976170476,0.998990830931917,"HET",NA
"1126","Osgepl1",405.51348555196,0.207519981123083,0.12288581272878,1.68872204622268,0.0912727087121511,0.998990830931917,"HET","O-sialoglycoprotein endopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:1919335]"
"1127","Fam65b",542.331202068147,0.752369209275109,0.445573131247627,1.68854259045746,0.0913071204540645,0.998990830931917,"HET",NA
"1128","Mink1",2315.76685596877,-0.139453127394495,0.0826012215986093,-1.68826955213993,0.0913594972289075,0.998990830931917,"HET","misshapen-like kinase 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:1355329]"
"1129","Trpm6",797.297111592993,-0.762384074218576,0.451608088582046,-1.68815416174742,0.0913816397570187,0.998990830931917,"HET","transient receptor potential cation channel, subfamily M, member 6 [Source:MGI Symbol;Acc:MGI:2675603]"
"1130","Pcdhga2",46.8998250988959,0.654695235799391,0.387946692504479,1.68759071400469,0.0914898230105076,0.998990830931917,"HET","protocadherin gamma subfamily A, 2 [Source:MGI Symbol;Acc:MGI:1935214]"
"1131","Baiap2l2",3274.0522028234,-0.246117314492189,0.14586837118159,-1.6872562057048,0.0915540980509021,0.998990830931917,"HET","BAI1-associated protein 2-like 2 [Source:MGI Symbol;Acc:MGI:2652819]"
"1132","Procr",208.568357599964,-0.419436834454906,0.248630210110598,-1.68699062864617,0.0916051539441495,0.998990830931917,"HET","protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]"
"1133","Cfap69",35.7609210407274,0.600576358013936,0.356005361588588,1.68698683450724,0.0916058835145917,0.998990830931917,"HET","cilia and flagella associated protein 69 [Source:MGI Symbol;Acc:MGI:2443778]"
"1134","Fads3",166.804361265094,0.37064383248781,0.219856229371819,1.68584639856158,0.0918253883193385,0.998990830931917,"HET","fatty acid desaturase 3 [Source:MGI Symbol;Acc:MGI:1928740]"
"1135","Sbspon",31.9442624470505,0.5333391270109,0.316390577685864,1.6856985151449,0.0918538830305653,0.998990830931917,"HET","somatomedin B and thrombospondin, type 1 domain containing [Source:MGI Symbol;Acc:MGI:2684952]"
"1136","Sntg2",316.999676165565,0.628699391940538,0.373040639383706,1.68533753582238,0.0919234676688455,0.998990830931917,"HET","syntrophin, gamma 2 [Source:MGI Symbol;Acc:MGI:1919541]"
"1137","Emp3",159.067552559152,0.436939977102704,0.259301539261526,1.68506511124878,0.0919760099754018,0.998990830931917,"HET","epithelial membrane protein 3 [Source:MGI Symbol;Acc:MGI:1098729]"
"1138","Ppp1r1a",67.5856731191408,0.564294855988382,0.334907074140087,1.68492964037046,0.0920021471147809,0.998990830931917,"HET","protein phosphatase 1, regulatory inhibitor subunit 1A [Source:MGI Symbol;Acc:MGI:1889595]"
"1139","Tns3",3235.44461402688,-0.196642243824275,0.116782379357722,-1.68383488079079,0.092213584096522,0.998990830931917,"HET","tensin 3 [Source:MGI Symbol;Acc:MGI:2443012]"
"1140","Sqstm1",3977.12198747521,-0.145073190089157,0.0861743709362375,-1.68348417879952,0.0922813995967506,0.998990830931917,"HET","sequestosome 1 [Source:MGI Symbol;Acc:MGI:107931]"
"1141","Sik1",378.85939929603,0.235595212911423,0.139950371854181,1.68341969935526,0.0922938723922356,0.998990830931917,"HET","salt inducible kinase 1 [Source:MGI Symbol;Acc:MGI:104754]"
"1142","Spns1",534.915246781876,-0.240782072043659,0.143051848033018,-1.68318043670491,0.0923401667918986,0.998990830931917,"HET","SPNS lysolipid transporter 1, lysophospholipid [Source:MGI Symbol;Acc:MGI:1920908]"
"1143","2610001J05Rik",505.756377770332,0.200557195934215,0.119161771585966,1.68306658473543,0.0923622023045522,0.998990830931917,"HET",NA
"1144","Sox5",92.8323161211407,-0.532583860199849,0.316486738036671,-1.68279992869129,0.0924138288549751,0.998990830931917,"HET","SRY (sex determining region Y)-box 5 [Source:MGI Symbol;Acc:MGI:98367]"
"1145","Fcmr",604.982002052497,1.37375106233226,0.816353335442998,1.68278979540984,0.0924157911889606,0.998990830931917,"HET","Fc fragment of IgM receptor [Source:MGI Symbol;Acc:MGI:1916419]"
"1146","Cpsf2",1361.21034082234,0.167015799983169,0.0992595047895008,1.6826177033359,0.092449122337211,0.998990830931917,"HET","cleavage and polyadenylation specific factor 2 [Source:MGI Symbol;Acc:MGI:1861601]"
"1147","Uchl4",142.894278752327,0.299089048196266,0.177754182136548,1.68259921989633,0.092452702821984,0.998990830931917,"HET","ubiquitin carboxyl-terminal esterase L4 [Source:MGI Symbol;Acc:MGI:1890440]"
"1148","Kank3",209.980390662376,-0.440360397341658,0.261746529724682,-1.68239249553701,0.0924927556307859,0.998990830931917,"HET","KN motif and ankyrin repeat domains 3 [Source:MGI Symbol;Acc:MGI:1098615]"
"1149","Cd69",158.49845505529,0.757875124342761,0.450520216346572,1.68222223297467,0.0925257544356826,0.998990830931917,"HET","CD69 antigen [Source:MGI Symbol;Acc:MGI:88343]"
"1150","Id1",1014.1189397558,-0.336967037209875,0.200352259986079,-1.68187290342164,0.092593488038151,0.998990830931917,"HET","inhibitor of DNA binding 1, HLH protein [Source:MGI Symbol;Acc:MGI:96396]"
"1151","Grb14",218.921444244405,0.479799254228988,0.285298962568464,1.68174202215631,0.0926188756420231,0.998990830931917,"HET","growth factor receptor bound protein 14 [Source:MGI Symbol;Acc:MGI:1355324]"
"1152","Aif1l",11.7965632008717,0.638328932234262,0.379633921389274,1.68143281269043,0.0926788765361241,0.998990830931917,"HET","allograft inflammatory factor 1-like [Source:MGI Symbol;Acc:MGI:1919598]"
"1153","Recql",814.859790054772,-0.232120432695966,0.138073200220316,-1.68114038296776,0.0927356500956055,0.998990830931917,"HET","RecQ protein-like [Source:MGI Symbol;Acc:MGI:103021]"
"1154","Sbf2",2491.24743769088,-0.211661109891692,0.125985784549593,-1.68003962231449,0.092949606886677,0.998990830931917,"HET","SET binding factor 2 [Source:MGI Symbol;Acc:MGI:1921831]"
"1155","Esyt3",13.6683648335438,0.576303718574576,0.343084285040465,1.6797729995316,0.0930014903911781,0.998990830931917,"HET","extended synaptotagmin-like protein 3 [Source:MGI Symbol;Acc:MGI:1098699]"
"1156","Cacna1i",109.580134488736,1.2664408810812,0.7544523541069,1.67862274428234,0.0932255910126004,0.998990830931917,"HET","calcium channel, voltage-dependent, alpha 1I subunit [Source:MGI Symbol;Acc:MGI:2178051]"
"1157","B230118H07Rik",307.936759775731,0.280737183823384,0.167245429017342,1.67859406067399,0.0932311848827664,0.998990830931917,"HET",NA
"1158","Ap3d1",2740.63643010705,-0.0884319104738876,0.0526880874760011,-1.67840426005532,0.0932682065403009,0.998990830931917,"HET","adaptor-related protein complex 3, delta 1 subunit [Source:MGI Symbol;Acc:MGI:107734]"
"1159","S1pr3",499.221591485102,0.476719297197208,0.284084432779085,1.67809018091436,0.093329495319797,0.998990830931917,"HET","sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]"
"1160","D330045A20Rik",39.8607428865395,-0.493779375560983,0.294363889629683,-1.67744547805157,0.093455402600266,0.998990830931917,"HET",NA
"1161","Trpv2",223.962746920978,0.480539895100003,0.286620778657094,1.6765703357289,0.0936265315685814,0.998990830931917,"HET","transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836]"
"1162","Ehmt2",2482.60845103715,-0.122532896120583,0.073092466817084,-1.67640936824892,0.093658035170763,0.998990830931917,"HET","euchromatic histone lysine N-methyltransferase 2 [Source:MGI Symbol;Acc:MGI:2148922]"
"1163","Slc9a3r2",613.081261061165,-0.329109566101274,0.196433213173337,-1.6754272904494,0.0938504258567658,0.998990830931917,"HET",NA
"1164","Clec2i",141.906348865629,0.866164651412113,0.517098734092532,1.67504693843849,0.0939250225464405,0.998990830931917,"HET","C-type lectin domain family 2, member i [Source:MGI Symbol;Acc:MGI:2136650]"
"1165","Kctd1",100.311141709216,0.494466464374535,0.295196333538754,1.67504270275641,0.0939258535389026,0.998990830931917,"HET","potassium channel tetramerisation domain containing 1 [Source:MGI Symbol;Acc:MGI:1918269]"
"1166","Sgpp1",1749.49937278029,0.226705199830007,0.135420359475963,1.67408505417715,0.0941138846639587,0.998990830931917,"HET","sphingosine-1-phosphate phosphatase 1 [Source:MGI Symbol;Acc:MGI:2135760]"
"1167","Cd37",715.404066871738,1.080568762743,0.645557835726579,1.67385275639449,0.0941595410184699,0.998990830931917,"HET","CD37 antigen [Source:MGI Symbol;Acc:MGI:88330]"
"1168","Elac1",466.463066621075,0.11374762221601,0.0679598286237244,1.6737479260844,0.0941801504292523,0.998990830931917,"HET","elaC ribonuclease Z 1 [Source:MGI Symbol;Acc:MGI:1890495]"
"1169","Myo1h",56.5418132905274,0.388518621985084,0.232177112646362,1.67337175295504,0.0942541350228989,0.998990830931917,"HET","myosin 1H [Source:MGI Symbol;Acc:MGI:1914674]"
"1170","Ywhag",2209.85173441591,0.20774012647049,0.124154768208304,1.67323518434627,0.0942810064495671,0.998990830931917,"HET","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide [Source:MGI Symbol;Acc:MGI:108109]"
"1171","Arhgap27",1352.921822106,-0.269049451485648,0.160797582599353,-1.67321826072484,0.094284336792156,0.998990830931917,"HET","Rho GTPase activating protein 27 [Source:MGI Symbol;Acc:MGI:1916903]"
"1172","Dnah17",25.6607142112767,0.636155170592541,0.380350933725803,1.67254793976962,0.0944163228616415,0.998990830931917,"HET","dynein, axonemal, heavy chain 17 [Source:MGI Symbol;Acc:MGI:1917176]"
"1173","Fbxl22",177.282355008731,0.521517707213154,0.311828682435008,1.6724494460892,0.0944357287219284,0.998990830931917,"HET","F-box and leucine-rich repeat protein 22 [Source:MGI Symbol;Acc:MGI:1921415]"
"1174","Mzt1",803.250206075182,0.113313936964498,0.067771667316313,1.67199570929285,0.0945251681642614,0.998990830931917,"HET","mitotic spindle organizing protein 1 [Source:MGI Symbol;Acc:MGI:1924039]"
"1175","Fgfrl1",563.886263040006,-0.349213052355567,0.208926001860697,-1.67146764522114,0.0946293442804817,0.998990830931917,"HET","fibroblast growth factor receptor-like 1 [Source:MGI Symbol;Acc:MGI:2150920]"
"1176","Evl",675.001276790931,0.428597360278651,0.256466813004658,1.67116109588365,0.0946898623206271,0.998990830931917,"HET","Ena-vasodilator stimulated phosphoprotein [Source:MGI Symbol;Acc:MGI:1194884]"
"1177","Gpr176",26.3079447638736,0.573869764562309,0.343434737123073,1.67097181074219,0.0947272459042479,0.998990830931917,"HET","G protein-coupled receptor 176 [Source:MGI Symbol;Acc:MGI:2685858]"
"1178","Cct2",5581.71645744167,0.142488515401853,0.0853383772150885,1.66968859792965,0.0949809908206581,0.998990830931917,"HET","chaperonin containing TCP1 subunit 2 [Source:MGI Symbol;Acc:MGI:107186]"
"1179","Atp5s",181.755242801297,0.160700056322415,0.0962607290271692,1.66942488329855,0.0950332056412087,0.998990830931917,"HET",NA
"1180","Gas2l2",32.8722585914974,0.785924610252264,0.470843999247425,1.66918259871305,0.0950811976335241,0.998990830931917,"HET","growth arrest-specific 2 like 2 [Source:MGI Symbol;Acc:MGI:3652048]"
"1181","BC029722",330.149234639101,0.264696630993825,0.158589124164814,1.66907177517885,0.0951031561491404,0.998990830931917,"HET",NA
"1182","Ampd3",677.814655537555,-0.20266913870741,0.121437678916474,-1.66891479247399,0.0951342675704858,0.998990830931917,"HET","adenosine monophosphate deaminase 3 [Source:MGI Symbol;Acc:MGI:1096344]"
"1183","Trpc4",121.397824765484,0.64564685964293,0.386981060003498,1.66841979201022,0.0952324220048303,0.998990830931917,"HET","transient receptor potential cation channel, subfamily C, member 4 [Source:MGI Symbol;Acc:MGI:109525]"
"1184","Tnfsf8",87.2590421595905,0.841639240367296,0.504509280299468,1.66823341657405,0.095269399701345,0.998990830931917,"HET","tumor necrosis factor (ligand) superfamily, member 8 [Source:MGI Symbol;Acc:MGI:88328]"
"1185","Panx1",1122.76512281736,-0.280855137642291,0.168404828672075,-1.66773803255478,0.0953677419507219,0.998990830931917,"HET","pannexin 1 [Source:MGI Symbol;Acc:MGI:1860055]"
"1186","Pde6g",10.2238066208888,0.428833290552742,0.25714548701901,1.66766796308208,0.0953816585068591,0.998990830931917,"HET","phosphodiesterase 6G, cGMP-specific, rod, gamma [Source:MGI Symbol;Acc:MGI:97526]"
"1187","Ago4",256.193281384077,-0.263517647713716,0.158037277108025,-1.66743981252974,0.0954269829465783,0.998990830931917,"HET","argonaute RISC catalytic subunit 4 [Source:MGI Symbol;Acc:MGI:1924100]"
"1188","Des",10656.2389418338,0.575474622895996,0.345129774138814,1.6674151754422,0.0954318783875343,0.998990830931917,"HET","desmin [Source:MGI Symbol;Acc:MGI:94885]"
"1189","Pnma3",6.58215804750717,0.804400283573328,0.482601699851135,1.66679952395828,0.0955542749454783,0.998990830931917,"HET","paraneoplastic antigen MA3 [Source:MGI Symbol;Acc:MGI:2180565]"
"1190","Cfp",239.156471489095,0.495490831898199,0.297326466741442,1.66648747193126,0.095616361428909,0.998990830931917,"HET","complement factor properdin [Source:MGI Symbol;Acc:MGI:97545]"
"1191","Tmeff1",92.4879617725699,0.285162521326141,0.171142637490181,1.6662272213872,0.0956681660858206,0.998990830931917,"HET","transmembrane protein with EGF-like and two follistatin-like domains 1 [Source:MGI Symbol;Acc:MGI:1926810]"
"1192","Xrcc6",758.057596680032,0.193232840728543,0.116016208988628,1.66556761691363,0.0957995655393068,0.998990830931917,"HET","X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:MGI Symbol;Acc:MGI:95606]"
"1193","Fbxo6",341.557245601556,-0.314653638798575,0.189119504280318,-1.66378206201401,0.0961559899679802,0.998990830931917,"HET","F-box protein 6 [Source:MGI Symbol;Acc:MGI:1354743]"
"1194","Snai3",11.371021538714,-0.454697146964053,0.273509491649867,-1.66245472587158,0.0964216338687969,0.998990830931917,"HET","snail family zinc finger 3 [Source:MGI Symbol;Acc:MGI:1353563]"
"1195","Camta1",357.668748554078,0.297558252032689,0.178991936901198,1.66241148726682,0.0964302972098883,0.998990830931917,"HET","calmodulin binding transcription activator 1 [Source:MGI Symbol;Acc:MGI:2140230]"
"1196","Lamb1",2090.80944610414,-0.50796514086448,0.30557746324942,-1.66231218579711,0.0964501957343609,0.998990830931917,"HET","laminin B1 [Source:MGI Symbol;Acc:MGI:96743]"
"1197","Serpinf1",80.5640724206612,0.402435420301745,0.242095871048925,1.66229774410492,0.0964530899063712,0.998990830931917,"HET","serine (or cysteine) peptidase inhibitor, clade F, member 1 [Source:MGI Symbol;Acc:MGI:108080]"
"1198","Htr2b",58.4549319657372,0.712112772148875,0.428472801235385,1.66197894031007,0.0965169971408684,0.998990830931917,"HET","5-hydroxytryptamine (serotonin) receptor 2B [Source:MGI Symbol;Acc:MGI:109323]"
"1199","Susd2",2160.02585970923,-0.678690413613225,0.408421116264323,-1.66174173319185,0.0965645695255016,0.998990830931917,"HET","sushi domain containing 2 [Source:MGI Symbol;Acc:MGI:1918983]"
"1200","Tnfrsf4",35.8824430433795,0.647654186490622,0.389826993494041,1.66138876296293,0.0966353931649666,0.998990830931917,"HET","tumor necrosis factor receptor superfamily, member 4 [Source:MGI Symbol;Acc:MGI:104512]"
"1201","Igsf3",1098.232542226,-0.315832460168363,0.190170577853321,-1.6607850895419,0.0967566168097798,0.998990830931917,"HET","immunoglobulin superfamily, member 3 [Source:MGI Symbol;Acc:MGI:1926158]"
"1202","Enah",1035.99066049926,0.536972409139159,0.323329071337423,1.66076130091865,0.0967613962923711,0.998990830931917,"HET","ENAH actin regulator [Source:MGI Symbol;Acc:MGI:108360]"
"1203","Ephx4",13.4270551787521,0.712512892731168,0.429058268562474,1.660643658304,0.0967850351915342,0.998990830931917,"HET","epoxide hydrolase 4 [Source:MGI Symbol;Acc:MGI:2686228]"
"1204","Hhatl",129.058573551708,0.673285161576587,0.405522874677986,1.66028898397217,0.0968563307796724,0.998990830931917,"HET","hedgehog acyltransferase-like [Source:MGI Symbol;Acc:MGI:1922020]"
"1205","Csde1",9771.45991164958,0.153908398020922,0.0927003934091799,1.66027772224838,0.0968585952659899,0.998990830931917,"HET","cold shock domain containing E1, RNA binding [Source:MGI Symbol;Acc:MGI:92356]"
"1206","Plcd1",824.256205641743,-0.387472913949585,0.233436701711272,-1.65986287121566,0.0969420422462632,0.998990830931917,"HET","phospholipase C, delta 1 [Source:MGI Symbol;Acc:MGI:97614]"
"1207","Rgma",187.186288922223,0.578570836892097,0.3486126575903,1.65963806618878,0.0969872856244578,0.998990830931917,"HET","repulsive guidance molecule family member A [Source:MGI Symbol;Acc:MGI:2679262]"
"1208","Agt",932.670688956366,-0.493695639010031,0.297522888436772,-1.65935347564007,0.0970445854181088,0.998990830931917,"HET","angiotensinogen [Source:MGI Symbol;Acc:MGI:87963]"
"1209","Lipo1",43.8898026201995,-0.395227546454176,0.238218294531776,-1.65909821170958,0.0970960035814979,0.998990830931917,"HET","lipase, member O1 [Source:MGI Symbol;Acc:MGI:3647308]"
"1210","Rasa3",1458.0175557026,0.299814834707197,0.180764450938295,1.65859400535308,0.09719763056462,0.998990830931917,"HET","RAS p21 protein activator 3 [Source:MGI Symbol;Acc:MGI:1197013]"
"1211","Kcnk10",97.5156191610804,0.508429625990465,0.30658086131218,1.65838671016306,0.0972394372946998,0.998990830931917,"HET","potassium channel, subfamily K, member 10 [Source:MGI Symbol;Acc:MGI:1919508]"
"1212","2200002J24Rik",7.38803927015632,0.983397196729704,0.593361751862557,1.65733162550978,0.0974524467383334,0.998990830931917,"HET","RIKEN cDNA 2200002J24 gene [Source:MGI Symbol;Acc:MGI:1916397]"
"1213","Tmc4",4434.55815781789,-0.265342555275608,0.160212355687358,-1.65619283317576,0.0976827741494142,0.998990830931917,"HET","transmembrane channel-like gene family 4 [Source:MGI Symbol;Acc:MGI:2669035]"
"1214","Sh2d6",312.254096557386,-0.410654473517688,0.248038042669742,-1.65561084540756,0.0978006524394649,0.998990830931917,"HET","SH2 domain containing 6 [Source:MGI Symbol;Acc:MGI:1918380]"
"1215","Pgm5",3594.06609280673,0.623896154766566,0.376925375227128,1.65522460351898,0.0978789462509951,0.998990830931917,"HET","phosphoglucomutase 5 [Source:MGI Symbol;Acc:MGI:1925668]"
"1216","Cxcr5",393.39857384896,1.36045710163555,0.822015923918805,1.65502523983943,0.0979193781919098,0.998990830931917,"HET","C-X-C motif chemokine receptor 5 [Source:MGI Symbol;Acc:MGI:103567]"
"1217","Ulk4",26.8568321563081,0.415102949660424,0.250821034356199,1.65497662796065,0.0979292389447867,0.998990830931917,"HET","unc-51-like kinase 4 [Source:MGI Symbol;Acc:MGI:1921622]"
"1218","Ripply3",66.6682563688286,-0.361554900233445,0.218558805403313,-1.65426828521623,0.0980730138654237,0.998990830931917,"HET","ripply transcriptional repressor 3 [Source:MGI Symbol;Acc:MGI:2181192]"
"1219","Iglon5",55.8546476809205,0.63794758527066,0.3857002904117,1.65399819790052,0.0981278788620214,0.998990830931917,"HET","IgLON family member 5 [Source:MGI Symbol;Acc:MGI:2686277]"
"1220","Lig4",462.715310920128,0.166721911579338,0.100801124963125,1.6539687591813,0.0981338604660374,0.998990830931917,"HET","ligase IV, DNA, ATP-dependent [Source:MGI Symbol;Acc:MGI:1335098]"
"1221","Gpn3",336.20119965153,0.137010661501983,0.0828380740182662,1.65395759287899,0.0981361294044758,0.998990830931917,"HET","GPN-loop GTPase 3 [Source:MGI Symbol;Acc:MGI:1289326]"
"1222","Ffar1",143.701990016687,0.585664157004102,0.354122915683688,1.65384427571819,0.0981591572720927,0.998990830931917,"HET","free fatty acid receptor 1 [Source:MGI Symbol;Acc:MGI:2684079]"
"1223","Gls",7711.5361057042,-0.431610275490648,0.260981508623524,-1.6537963849127,0.0981688907506305,0.998990830931917,"HET","glutaminase [Source:MGI Symbol;Acc:MGI:95752]"
"1224","Cpd",5410.21586349294,-0.257349526705885,0.15563525333363,-1.65354263377729,0.0982204767978825,0.998990830931917,"HET","carboxypeptidase D [Source:MGI Symbol;Acc:MGI:107265]"
"1225","Pbxip1",3220.83539743355,0.29868215335528,0.180644175881904,1.65342808256683,0.0982437714476246,0.998990830931917,"HET","pre B cell leukemia transcription factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:2441670]"
"1226","Myh11",35180.7843287736,0.590443344618748,0.357156704659222,1.6531772662146,0.0982947918088228,0.998990830931917,"HET","myosin, heavy polypeptide 11, smooth muscle [Source:MGI Symbol;Acc:MGI:102643]"
"1227","Hsh2d",71.011713371634,0.500382814046679,0.302788233550775,1.65258341838032,0.0984156750432711,0.998990830931917,"HET","hematopoietic SH2 domain containing [Source:MGI Symbol;Acc:MGI:2676364]"
"1228","Fancg",172.226135389777,-0.21430328252975,0.129696833967498,-1.65234012253109,0.0984652344402696,0.998990830931917,"HET","Fanconi anemia, complementation group G [Source:MGI Symbol;Acc:MGI:1926471]"
"1229","Tubgcp6",530.466186425635,-0.190893937447288,0.115535743297115,-1.65225004833681,0.0984835876198721,0.998990830931917,"HET","tubulin, gamma complex component 6 [Source:MGI Symbol;Acc:MGI:2146071]"
"1230","Sike1",1254.51305606803,0.201896686239045,0.122231374826716,1.6517582864896,0.0985838353405059,0.998990830931917,"HET","suppressor of IKBKE 1 [Source:MGI Symbol;Acc:MGI:1913891]"
"1231","Bves",71.3110772051405,0.601127624997703,0.363938298319021,1.65172950407865,0.0985897052790811,0.998990830931917,"HET",NA
"1232","Acrbp",107.191550180459,-0.323557370711709,0.195964716137365,-1.65110014235882,0.0987181282632103,0.998990830931917,"HET","proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]"
"1233","Zfp607b",52.3791698462697,-0.295540387241717,0.179095118452035,-1.650186726451,0.0989047508173816,0.998990830931917,"HET","zinc finger protein 607B [Source:MGI Symbol;Acc:MGI:2148237]"
"1234","Pgbd5",125.899810942589,0.621105261724778,0.376433676415995,1.64997262635556,0.0989485349211028,0.998990830931917,"HET","piggyBac transposable element derived 5 [Source:MGI Symbol;Acc:MGI:2429955]"
"1235","Smox",307.256069975329,-0.229764553187421,0.139300617702539,-1.64941517831642,0.0990626072806135,0.998990830931917,"HET","spermine oxidase [Source:MGI Symbol;Acc:MGI:2445356]"
