"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"Q9D162",0.724496174999997,18.2851213421429,1.31595620135905,0.210261913668486,0.394373451386961,-5.21752968614612,"Q9D162","Q9D162","Q9D162","reviewed","CC167_MOUSE","Coiled-coil domain-containing protein 167","Ccdc167","Mus musculus (Mouse)",97,"","GO:0016020","membrane [GO:0016020]","","","membrane [GO:0016020]","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.",FALSE
"Q3UVL4",0.643917344499999,18.747662225,1.3154511295338,0.210426839089735,0.394416391716075,-5.21812277707201,"Q3UVL4","Q3UVL4","Q3UVL4","reviewed","VPS51_MOUSE","Vacuolar protein sorting-associated protein 51 homolog (Protein fat-free homolog)","Vps51 Ffr","Mus musculus (Mouse)",782,"autophagy [GO:0006914]; brain morphogenesis [GO:0048854]; endocytic recycling [GO:0032456]; lysosomal transport [GO:0007041]; protein targeting [GO:0006605]; protein transport [GO:0015031]; retrograde transport, endosome to Golgi [GO:0042147]; vesicle-mediated cholesterol transport [GO:0090119]","GO:0000938; GO:0005730; GO:0005794; GO:0005802; GO:0005829; GO:0006605; GO:0006914; GO:0007041; GO:0015031; GO:0016020; GO:0032456; GO:0042147; GO:0048854; GO:0055037; GO:0090119; GO:1990745","cytosol [GO:0005829]; EARP complex [GO:1990745]; GARP complex [GO:0000938]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nucleolus [GO:0005730]; recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]","","","cytosol [GO:0005829]; EARP complex [GO:1990745]; GARP complex [GO:0000938]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nucleolus [GO:0005730]; recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]; autophagy [GO:0006914]; brain morphogenesis [GO:0048854]; endocytic recycling [GO:0032456]; lysosomal transport [GO:0007041]; protein targeting [GO:0006605]; protein transport [GO:0015031]; retrograde transport, endosome to Golgi [GO:0042147]; vesicle-mediated cholesterol transport [GO:0090119]","SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network {ECO:0000250|UniProtKB:Q9UID3}. Recycling endosome {ECO:0000250|UniProtKB:Q9UID3}. Note=Localizes to the trans-Golgi network as part of the GARP complex, while it localizes to recycling endosomes as part of the EARP complex. {ECO:0000250|UniProtKB:Q9UID3}.",FALSE
"Q9D304",0.802016842000002,18.454525115,1.3153635435266,0.210455449910117,0.394416391716075,-5.21822560919847,"Q9D304","Q9D304","Q9D304","reviewed","RN128_MOUSE","E3 ubiquitin-protein ligase RNF128 (EC 2.3.2.27) (Gene related to anergy in lymphocytes protein) (Goliath-related E3 ubiquitin-protein ligase 1) (RING finger protein 128) (RING-type E3 ubiquitin transferase RNF128)","Rnf128 Grail Greul1 MNCb-3816","Mus musculus (Mouse)",428,"negative regulation of cytokine production [GO:0001818]; protein ubiquitination [GO:0016567]; regulation of protein stability [GO:0031647]","GO:0001818; GO:0005770; GO:0005783; GO:0005794; GO:0005856; GO:0008270; GO:0016020; GO:0016567; GO:0031647; GO:0048471; GO:0061630","cytoskeleton [GO:0005856]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; late endosome [GO:0005770]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]","ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]","","cytoskeleton [GO:0005856]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; late endosome [GO:0005770]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]; negative regulation of cytokine production [GO:0001818]; protein ubiquitination [GO:0016567]; regulation of protein stability [GO:0031647]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8TEB7}. Endomembrane system {ECO:0000250|UniProtKB:Q8TEB7}; Single-pass membrane protein {ECO:0000250|UniProtKB:Q8TEB7}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q8TEB7}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q8TEB7}. Note=Localized in an asymmetric perinuclear punctate manner. Localizes to the internal pool of the transferrin recycling endosomal pathway. Partially colocalized with the endoplasmic reticulum resident HSPA5, with Golgi resident STX5, and with the late endosomal GTPase RAB7A (By similarity). {ECO:0000250}.",FALSE
"Q3U3C9",-0.603138975000002,14.8703122757143,-1.3153384070296,0.210463661570503,0.394416391716075,-5.21825512025483,"Q3U3C9","Q3U3C9","Q3U3C9","reviewed","GSE1_MOUSE","Genetic suppressor element 1","Gse1 Kiaa0182","Mus musculus (Mouse)",1213,"gene expression [GO:0010467]; in utero embryonic development [GO:0001701]; placenta development [GO:0001890]","GO:0001701; GO:0001890; GO:0010467","","","","gene expression [GO:0010467]; in utero embryonic development [GO:0001701]; placenta development [GO:0001890]","",FALSE
"Q9Z1F9",0.932282918499996,20.3126386135714,1.31518939865408,0.210512345345169,0.394416391716075,-5.21843005211554,"Q9Z1F9","Q9Z1F9","Q9Z1F9","reviewed","SAE2_MOUSE","SUMO-activating enzyme subunit 2 (EC 2.3.2.-) (Anthracycline-associated resistance ARX) (Ubiquitin-like 1-activating enzyme E1B) (Ubiquitin-like modifier-activating enzyme 2)","Uba2 Sae2 Uble1b","Mus musculus (Mouse)",638,"positive regulation of protein sumoylation [GO:0033235]; protein sumoylation [GO:0016925]","GO:0000287; GO:0005524; GO:0005654; GO:0005730; GO:0005737; GO:0016740; GO:0016925; GO:0019948; GO:0031510; GO:0032183; GO:0033235; GO:0044388; GO:0044390; GO:0046982","cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; SUMO activating enzyme complex [GO:0031510]","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein heterodimerization activity [GO:0046982]; small protein activating enzyme binding [GO:0044388]; SUMO activating enzyme activity [GO:0019948]; SUMO binding [GO:0032183]; transferase activity [GO:0016740]; ubiquitin-like protein conjugating enzyme binding [GO:0044390]","","cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; SUMO activating enzyme complex [GO:0031510]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein heterodimerization activity [GO:0046982]; small protein activating enzyme binding [GO:0044388]; SUMO activating enzyme activity [GO:0019948]; SUMO binding [GO:0032183]; transferase activity [GO:0016740]; ubiquitin-like protein conjugating enzyme binding [GO:0044390]; positive regulation of protein sumoylation [GO:0033235]; protein sumoylation [GO:0016925]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Shuttles between the cytoplasm and the nucleus, sumoylation is required either for nuclear translocation or nuclear retention. {ECO:0000250}.",FALSE
"Q8VCC6",-2.1370832455,13.3101038135714,-1.31518118388069,0.210515029526721,0.394416391716075,-5.21843969560414,"Q8VCC6","Q8VCC6","Q8VCC6","reviewed","CCM2L_MOUSE","Cerebral cavernous malformations 2 protein-like (CCM2-like)","Ccm2l","Mus musculus (Mouse)",481,"cardiac atrium morphogenesis [GO:0003209]; cardiac muscle tissue growth [GO:0055017]; homotypic cell-cell adhesion [GO:0034109]; negative regulation of homotypic cell-cell adhesion [GO:0034111]; positive regulation of fibroblast growth factor production [GO:0090271]; ventricular trabecula myocardium morphogenesis [GO:0003222]; wound healing [GO:0042060]","GO:0003209; GO:0003222; GO:0034109; GO:0034111; GO:0042060; GO:0055017; GO:0090271","","","","cardiac atrium morphogenesis [GO:0003209]; cardiac muscle tissue growth [GO:0055017]; homotypic cell-cell adhesion [GO:0034109]; negative regulation of homotypic cell-cell adhesion [GO:0034111]; positive regulation of fibroblast growth factor production [GO:0090271]; ventricular trabecula myocardium morphogenesis [GO:0003222]; wound healing [GO:0042060]","",FALSE
"Q7TSH6",0.658016536999999,17.2039369271429,1.31496219821109,0.210586593385414,0.394443922866847,-5.21869675049799,"Q7TSH6","Q7TSH6","Q7TSH6","reviewed","SCAF4_MOUSE","SR-related and CTD-associated factor 4 (CTD-binding SR-like protein RA4) (Splicing factor, arginine/serine-rich 15)","Scaf4 Kiaa1172 Srsf15","Mus musculus (Mouse)",1183,"negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled [GO:2000805]","GO:0003723; GO:0005634; GO:0005654; GO:1990269; GO:2000805","nucleoplasm [GO:0005654]; nucleus [GO:0005634]","RNA binding [GO:0003723]; RNA polymerase II C-terminal domain phosphoserine binding [GO:1990269]","","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA binding [GO:0003723]; RNA polymerase II C-terminal domain phosphoserine binding [GO:1990269]; negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled [GO:2000805]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:O95104}.",FALSE
"Q8BIJ7",0.628177535999997,18.663695175,1.31471273474844,0.210668141197486,0.394443922866847,-5.21898954205824,"Q8BIJ7","Q8BIJ7","Q8BIJ7","reviewed","RUFY1_MOUSE","RUN and FYVE domain-containing protein 1 (Rab4-interacting protein)","Rufy1 Rabip4","Mus musculus (Mouse)",712,"early endosome to Golgi transport [GO:0034498]; endocytosis [GO:0006897]; endosomal vesicle fusion [GO:0034058]; protein transport [GO:0015031]; regulation of endocytosis [GO:0030100]; small GTPase-mediated signal transduction [GO:0007264]","GO:0005737; GO:0005829; GO:0006897; GO:0007264; GO:0008270; GO:0008289; GO:0015031; GO:0016607; GO:0017124; GO:0030100; GO:0030674; GO:0031901; GO:0034058; GO:0034498; GO:0042169","cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; nuclear speck [GO:0016607]","lipid binding [GO:0008289]; protein-macromolecule adaptor activity [GO:0030674]; SH2 domain binding [GO:0042169]; SH3 domain binding [GO:0017124]; zinc ion binding [GO:0008270]","","cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; nuclear speck [GO:0016607]; lipid binding [GO:0008289]; protein-macromolecule adaptor activity [GO:0030674]; SH2 domain binding [GO:0042169]; SH3 domain binding [GO:0017124]; zinc ion binding [GO:0008270]; early endosome to Golgi transport [GO:0034498]; endocytosis [GO:0006897]; endosomal vesicle fusion [GO:0034058]; protein transport [GO:0015031]; regulation of endocytosis [GO:0030100]; small GTPase-mediated signal transduction [GO:0007264]","SUBCELLULAR LOCATION: Early endosome membrane {ECO:0000269|PubMed:11172003, ECO:0000269|PubMed:11509568, ECO:0000269|PubMed:16522682}; Peripheral membrane protein {ECO:0000269|PubMed:11172003, ECO:0000269|PubMed:11509568, ECO:0000269|PubMed:16522682}. Note=In oocytes, localizes in non-membrane-bound compartments called endo-lysosomal vesicular assemblies (ELVAs). {ECO:0000269|PubMed:38382525}.",FALSE
"P79457",-1.4754970095,13.47799671,-1.3146159383172,0.210699790111021,0.394443922866847,-5.21910313926387,"P79457","P79457","P79457","reviewed","UTY_MOUSE","Histone demethylase UTY (EC 1.14.11.68) (Male-specific histocompatibility antigen H-YDB) (Ubiquitously transcribed TPR protein on the Y chromosome) (Ubiquitously transcribed Y chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase UTY)","Uty Kdm6c","Mus musculus (Mouse)",1212,"cardiac muscle cell contraction [GO:0086003]; embryonic organ development [GO:0048568]; establishment of protein localization [GO:0045184]; heart development [GO:0007507]; heart morphogenesis [GO:0003007]; heterochromatin formation [GO:0031507]; in utero embryonic development [GO:0001701]; regulation of gene expression [GO:0010468]","GO:0000978; GO:0001701; GO:0003007; GO:0005634; GO:0007507; GO:0010468; GO:0031507; GO:0032991; GO:0045184; GO:0046872; GO:0048568; GO:0051864; GO:0071558; GO:0086003","nucleus [GO:0005634]; protein-containing complex [GO:0032991]","histone H3K27me2/H3K27me3 demethylase activity [GO:0071558]; histone H3K36 demethylase activity [GO:0051864]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]","","nucleus [GO:0005634]; protein-containing complex [GO:0032991]; histone H3K27me2/H3K27me3 demethylase activity [GO:0071558]; histone H3K36 demethylase activity [GO:0051864]; metal ion binding [GO:0046872]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; cardiac muscle cell contraction [GO:0086003]; embryonic organ development [GO:0048568]; establishment of protein localization [GO:0045184]; heart development [GO:0007507]; heart morphogenesis [GO:0003007]; heterochromatin formation [GO:0031507]; in utero embryonic development [GO:0001701]; regulation of gene expression [GO:0010468]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.",FALSE
"Q91VR7",-1.95152800950001,16.8373816614286,-1.31457274365018,0.210713914433656,0.394443922866847,-5.2191538291041,"Q91VR7","Q91VR7","Q91VR7","reviewed","MLP3A_MOUSE","Microtubule-associated protein 1 light chain 3 alpha (Autophagy-related protein LC3 A) (Autophagy-related ubiquitin-like modifier LC3 A) (MAP1 light chain 3-like protein 1) (Microtubule-associated proteins 1A/1B light chain 3A) (MAP1A/MAP1B LC3 A) (MAP1A/MAP1B light chain 3 A)","Map1lc3a","Mus musculus (Mouse)",121,"autophagosome assembly [GO:0000045]; autophagosome maturation [GO:0097352]; autophagy of mitochondrion [GO:0000422]; cellular response to amino acid starvation [GO:0034198]; cellular response to copper ion [GO:0071280]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to oxygen-glucose deprivation [GO:0090650]; JNK cascade [GO:0007254]; p38MAPK cascade [GO:0038066]; response to iron(II) ion [GO:0010040]; response to lead ion [GO:0010288]; SMAD protein signal transduction [GO:0060395]","GO:0000045; GO:0000421; GO:0000422; GO:0005543; GO:0005737; GO:0005770; GO:0005776; GO:0005829; GO:0005874; GO:0007254; GO:0008017; GO:0010040; GO:0010288; GO:0015630; GO:0031090; GO:0031625; GO:0034198; GO:0038066; GO:0044754; GO:0060395; GO:0070301; GO:0071280; GO:0090650; GO:0097352; GO:0098978","autolysosome [GO:0044754]; autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; late endosome [GO:0005770]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; organelle membrane [GO:0031090]","microtubule binding [GO:0008017]; phospholipid binding [GO:0005543]; ubiquitin protein ligase binding [GO:0031625]","Q811T9","autolysosome [GO:0044754]; autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; late endosome [GO:0005770]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; organelle membrane [GO:0031090]; microtubule binding [GO:0008017]; phospholipid binding [GO:0005543]; ubiquitin protein ligase binding [GO:0031625]; autophagosome assembly [GO:0000045]; autophagosome maturation [GO:0097352]; autophagy of mitochondrion [GO:0000422]; cellular response to amino acid starvation [GO:0034198]; cellular response to copper ion [GO:0071280]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to oxygen-glucose deprivation [GO:0090650]; JNK cascade [GO:0007254]; p38MAPK cascade [GO:0038066]; response to iron(II) ion [GO:0010040]; response to lead ion [GO:0010288]; SMAD protein signal transduction [GO:0060395]","SUBCELLULAR LOCATION: Endomembrane system {ECO:0000269|PubMed:14530254}; Lipid-anchor {ECO:0000250|UniProtKB:Q9H492}. Cytoplasmic vesicle, autophagosome membrane {ECO:0000269|PubMed:11266458, ECO:0000269|PubMed:12207896}; Lipid-anchor {ECO:0000250|UniProtKB:Q9H492}. Cytoplasmic vesicle, autophagosome {ECO:0000250|UniProtKB:Q9H492}. Cytoplasm, cytoskeleton {ECO:0000305|PubMed:14530254}. Note=LC3-II binds to the autophagic membranes. {ECO:0000250|UniProtKB:Q9H492}.",FALSE
"Q8BG28",-1.9321818803,12.4465835615,-1.31398814745438,0.210905147969639,0.394715642890087,-5.21983974083353,"Q8BG28","Q8BG28","Q8BG28","reviewed","B3GL2_MOUSE","UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 2 (Beta-1,3-GalNAc-T2) (EC 2.4.1.313) (Beta-1,3-N-acetylgalactosaminyltransferase II)","B3galnt2","Mus musculus (Mouse)",504,"protein glycosylation [GO:0006486]; protein O-linked glycosylation [GO:0006493]; UDP-N-acetylgalactosamine metabolic process [GO:0019276]","GO:0000139; GO:0005783; GO:0005789; GO:0006486; GO:0006493; GO:0008376; GO:0019276","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]","acetylgalactosaminyltransferase activity [GO:0008376]","","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; acetylgalactosaminyltransferase activity [GO:0008376]; protein glycosylation [GO:0006486]; protein O-linked glycosylation [GO:0006493]; UDP-N-acetylgalactosamine metabolic process [GO:0019276]","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}.",FALSE
"Q9CPN8",-1.2293870405,14.8088170564286,-1.31379211339869,0.210969306091034,0.394722154953861,-5.22006969753118,"Q9CPN8","Q9CPN8","Q9CPN8","reviewed","IF2B3_MOUSE","Insulin-like growth factor 2 mRNA-binding protein 3 (IGF2 mRNA-binding protein 3) (IMP-3) (mIMP-3) (IGF-II mRNA-binding protein 3) (VICKZ family member 3)","Igf2bp3 Vickz3","Mus musculus (Mouse)",579,"CRD-mediated mRNA stabilization [GO:0070934]; mRNA transport [GO:0051028]; regulation of translation [GO:0006417]","GO:0000932; GO:0003730; GO:0005634; GO:0005829; GO:0006417; GO:0010494; GO:0048027; GO:0051028; GO:0070934; GO:1990247","cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; P-body [GO:0000932]","mRNA 3'-UTR binding [GO:0003730]; mRNA 5'-UTR binding [GO:0048027]; N6-methyladenosine-containing RNA reader activity [GO:1990247]","","cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; P-body [GO:0000932]; mRNA 3'-UTR binding [GO:0003730]; mRNA 5'-UTR binding [GO:0048027]; N6-methyladenosine-containing RNA reader activity [GO:1990247]; CRD-mediated mRNA stabilization [GO:0070934]; mRNA transport [GO:0051028]; regulation of translation [GO:0006417]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11288142, ECO:0000269|PubMed:12921532}. Cytoplasm {ECO:0000250}. Cytoplasm, P-body {ECO:0000250|UniProtKB:O00425}. Cytoplasm, Stress granule {ECO:0000250|UniProtKB:O00425}. Note=Found in lamellipodia of the leading edge, in the perinuclear region, and beneath the plasma membrane. The subcytoplasmic localization is cell specific and regulated by cell contact and growth. Localized at the connecting piece and the tail of the spermatozoa. In response to cellular stress, such as oxidative stress, recruited to stress granules. {ECO:0000250}.",FALSE
"Q9CWH5",-0.954330739999999,14.3875478378571,-1.31369593941657,0.211000787711152,0.394722154953861,-5.22018250440157,"Q9CWH5","Q9CWH5","Q9CWH5","reviewed","TRM11_MOUSE","tRNA (guanine(10)-N(2))-methyltransferase TRMT11 (EC 2.1.1.214) (tRNA methyltransferase 11 homolog)","Trmt11","Mus musculus (Mouse)",460,"methylation [GO:0032259]; tRNA processing [GO:0008033]","GO:0000049; GO:0005737; GO:0008033; GO:0032259; GO:0043528; GO:0160102","cytoplasm [GO:0005737]; tRNA (m2G10) methyltransferase complex [GO:0043528]","tRNA (guanine(10)-N2)-methyltransferase activity [GO:0160102]; tRNA binding [GO:0000049]","","cytoplasm [GO:0005737]; tRNA (m2G10) methyltransferase complex [GO:0043528]; tRNA (guanine(10)-N2)-methyltransferase activity [GO:0160102]; tRNA binding [GO:0000049]; methylation [GO:0032259]; tRNA processing [GO:0008033]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q7Z4G4}.",FALSE
"Q9CQY8",-1.387491474,13.1749635928571,-1.3132110431649,0.211159571478134,0.394932945258012,-5.22075116613568,"Q9CQY8","Q9CQY8","Q9CQY8","reviewed","T4S20_MOUSE","Transmembrane 4 L6 family member 20","Tm4sf20","Mus musculus (Mouse)",226,"negative regulation of proteolysis [GO:0045861]","GO:0005789; GO:0005886; GO:0005925; GO:0045861","endoplasmic reticulum membrane [GO:0005789]; focal adhesion [GO:0005925]; plasma membrane [GO:0005886]","","","endoplasmic reticulum membrane [GO:0005789]; focal adhesion [GO:0005925]; plasma membrane [GO:0005886]; negative regulation of proteolysis [GO:0045861]","SUBCELLULAR LOCATION: Membrane {ECO:0000250|UniProtKB:Q53R12}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q53R12}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q53R12}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q53R12}. Note=Ceramide alters the direction through which transmembrane helices are translocated into the endoplasmic reticulum membrane during translation of TM4SF20. {ECO:0000250|UniProtKB:Q53R12}.",FALSE
"Q5SV42",2.239873259,17.6328738,1.31300449791752,0.21122723587416,0.394973259659039,-5.22099334361652,"Q5SV42","Q5SV42","Q5SV42","reviewed","ILEUC_MOUSE","Leukocyte elastase inhibitor C (Serine protease inhibitor EIC) (Serpin B1c)","Serpinb1c","Mus musculus (Mouse)",375,"negative regulation of interleukin-1 beta production [GO:0032691]","GO:0005615; GO:0005737; GO:0030414; GO:0032691","cytoplasm [GO:0005737]; extracellular space [GO:0005615]","peptidase inhibitor activity [GO:0030414]","","cytoplasm [GO:0005737]; extracellular space [GO:0005615]; peptidase inhibitor activity [GO:0030414]; negative regulation of interleukin-1 beta production [GO:0032691]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.",FALSE
"Q8JZX4",0.550211156999996,18.7676442364286,1.31281238950775,0.211290186434591,0.395004743997971,-5.22121856777135,"Q8JZX4","Q8JZX4","Q8JZX4","reviewed","SPF45_MOUSE","Splicing factor 45 (45 kDa-splicing factor) (RNA-binding motif protein 17)","Rbm17 Spf45","Mus musculus (Mouse)",405,"alternative mRNA splicing, via spliceosome [GO:0000380]; mRNA cis splicing, via spliceosome [GO:0045292]; RNA splicing, via transesterification reactions [GO:0000375]","GO:0000375; GO:0000380; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0032991; GO:0045292","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; spliceosomal complex [GO:0005681]","RNA binding [GO:0003723]","","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; spliceosomal complex [GO:0005681]; RNA binding [GO:0003723]; alternative mRNA splicing, via spliceosome [GO:0000380]; mRNA cis splicing, via spliceosome [GO:0045292]; RNA splicing, via transesterification reactions [GO:0000375]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.",FALSE
"P30285",-0.965365946000003,14.3650978671429,-1.31255949127187,0.211373079807805,0.395073489337477,-5.22151502265083,"P30285","P30285","P30285","reviewed","CDK4_MOUSE","Cyclin-dependent kinase 4 (EC 2.7.11.22) (CRK3) (Cell division protein kinase 4) (PSK-J3)","Cdk4 Crk3","Mus musculus (Mouse)",303,"cell division [GO:0051301]; cellular response to interleukin-4 [GO:0071353]; cellular response to ionomycin [GO:1904637]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to phorbol 13-acetate 12-myristate [GO:1904628]; G1/S transition of mitotic cell cycle [GO:0000082]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; regulation of cell cycle [GO:0051726]; regulation of gene expression [GO:0010468]; regulation of type B pancreatic cell proliferation [GO:0061469]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]","GO:0000082; GO:0000307; GO:0000785; GO:0004672; GO:0004693; GO:0005524; GO:0005634; GO:0005654; GO:0005667; GO:0005730; GO:0005829; GO:0005923; GO:0007165; GO:0009410; GO:0010468; GO:0010971; GO:0016301; GO:0030332; GO:0031965; GO:0048146; GO:0051301; GO:0051726; GO:0061469; GO:0071222; GO:0071353; GO:0097128; GO:0097129; GO:0097130; GO:0106310; GO:1904628; GO:1904637","bicellular tight junction [GO:0005923]; chromatin [GO:0000785]; cyclin D1-CDK4 complex [GO:0097128]; cyclin D2-CDK4 complex [GO:0097129]; cyclin D3-CDK4 complex [GO:0097130]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytosol [GO:0005829]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]","ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; kinase activity [GO:0016301]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]","P25322; P46414; P24385; P06400","bicellular tight junction [GO:0005923]; chromatin [GO:0000785]; cyclin D1-CDK4 complex [GO:0097128]; cyclin D2-CDK4 complex [GO:0097129]; cyclin D3-CDK4 complex [GO:0097130]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytosol [GO:0005829]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; kinase activity [GO:0016301]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; cell division [GO:0051301]; cellular response to interleukin-4 [GO:0071353]; cellular response to ionomycin [GO:1904637]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to phorbol 13-acetate 12-myristate [GO:1904628]; G1/S transition of mitotic cell cycle [GO:0000082]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; regulation of cell cycle [GO:0051726]; regulation of gene expression [GO:0010468]; regulation of type B pancreatic cell proliferation [GO:0061469]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P11802}. Nucleus {ECO:0000250|UniProtKB:P11802}. Nucleus membrane {ECO:0000250|UniProtKB:P11802}. Note=Cytoplasmic when non-complexed. Forms a cyclin D-CDK4 complex in the cytoplasm as cells progress through G(1) phase. The complex accumulates on the nuclear membrane and enters the nucleus on transition from G(1) to S phase. Also present in nucleoli and heterochromatin lumps. Colocalizes with RB1 after release into the nucleus (By similarity). {ECO:0000250|UniProtKB:P11802}.",FALSE
"Q9CWU4",-1.1095117415,14.7083918771429,-1.31225020998867,0.21147448967703,0.395176805971518,-5.2218775125805,"Q9CWU4","Q9CWU4","Q9CWU4","reviewed","CA052_MOUSE","UPF0690 protein C1orf52 homolog","","Mus musculus (Mouse)",180,"","GO:0005654","nucleoplasm [GO:0005654]","","","nucleoplasm [GO:0005654]","",FALSE
