"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"P09581",-1.756409229,13.7242042635714,-2.06375675153613,0.0589720708414462,0.214528406175082,-4.04728183402612,"P09581","P09581","P09581","reviewed","CSF1R_MOUSE","Macrophage colony-stimulating factor 1 receptor (CSF-1 receptor) (CSF-1-R) (CSF-1R) (M-CSF-R) (EC 2.7.10.1) (Proto-oncogene c-Fms) (CD antigen CD115)","Csf1r Csfmr Fms","Mus musculus (Mouse)",977,"axon guidance [GO:0007411]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; cell-cell junction maintenance [GO:0045217]; cellular response to cytokine stimulus [GO:0071345]; cellular response to macrophage colony-stimulating factor stimulus [GO:0036006]; forebrain neuron differentiation [GO:0021879]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; macrophage colony-stimulating factor signaling pathway [GO:0038145]; microglial cell proliferation [GO:0061518]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell population proliferation [GO:0008285]; olfactory bulb development [GO:0021772]; osteoclast differentiation [GO:0030316]; peptidyl-tyrosine phosphorylation [GO:0018108]; positive regulation by host of viral process [GO:0044794]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of chemokine production [GO:0032722]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of macrophage chemotaxis [GO:0010759]; positive regulation of macrophage proliferation [GO:0120041]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; protein autophosphorylation [GO:0046777]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; regulation of cell shape [GO:0008360]; regulation of macrophage migration [GO:1905521]; response to ischemia [GO:0002931]; ruffle organization [GO:0031529]","GO:0002931; GO:0004713; GO:0004714; GO:0005011; GO:0005524; GO:0005654; GO:0005886; GO:0006954; GO:0007169; GO:0007411; GO:0008284; GO:0008285; GO:0008360; GO:0009986; GO:0010759; GO:0016020; GO:0018108; GO:0019903; GO:0019955; GO:0021772; GO:0021879; GO:0030316; GO:0031529; GO:0032722; GO:0032956; GO:0036006; GO:0038145; GO:0042531; GO:0042803; GO:0043066; GO:0044794; GO:0045087; GO:0045124; GO:0045217; GO:0046777; GO:0051897; GO:0061518; GO:0070374; GO:0071345; GO:0120041; GO:1905521; GO:1990682","cell surface [GO:0009986]; CSF1-CSF1R complex [GO:1990682]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]","ATP binding [GO:0005524]; cytokine binding [GO:0019955]; macrophage colony-stimulating factor receptor activity [GO:0005011]; protein homodimerization activity [GO:0042803]; protein phosphatase binding [GO:0019903]; protein tyrosine kinase activity [GO:0004713]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]","P07141; P09603","cell surface [GO:0009986]; CSF1-CSF1R complex [GO:1990682]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; cytokine binding [GO:0019955]; macrophage colony-stimulating factor receptor activity [GO:0005011]; protein homodimerization activity [GO:0042803]; protein phosphatase binding [GO:0019903]; protein tyrosine kinase activity [GO:0004713]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; axon guidance [GO:0007411]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; cell-cell junction maintenance [GO:0045217]; cellular response to cytokine stimulus [GO:0071345]; cellular response to macrophage colony-stimulating factor stimulus [GO:0036006]; forebrain neuron differentiation [GO:0021879]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; macrophage colony-stimulating factor signaling pathway [GO:0038145]; microglial cell proliferation [GO:0061518]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell population proliferation [GO:0008285]; olfactory bulb development [GO:0021772]; osteoclast differentiation [GO:0030316]; peptidyl-tyrosine phosphorylation [GO:0018108]; positive regulation by host of viral process [GO:0044794]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of chemokine production [GO:0032722]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of macrophage chemotaxis [GO:0010759]; positive regulation of macrophage proliferation [GO:0120041]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; protein autophosphorylation [GO:0046777]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; regulation of cell shape [GO:0008360]; regulation of macrophage migration [GO:1905521]; response to ischemia [GO:0002931]; ruffle organization [GO:0031529]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17353186, ECO:0000269|PubMed:8007983}; Single-pass type I membrane protein {ECO:0000269|PubMed:17353186, ECO:0000269|PubMed:8007983}. Note=The autophosphorylated receptor is ubiquitinated and internalized, leading to its degradation.",FALSE
"Q3UN02",1.057542557,21.3789951714286,2.0634914549041,0.0590005589823467,0.214528406175082,-4.04768175510234,"Q3UN02","Q3UN02","Q3UN02","reviewed","LCLT1_MOUSE","Lysocardiolipin acyltransferase 1 (EC 2.3.1.-) (1-acylglycerol-3-phosphate O-acyltransferase 8) (1-AGP acyltransferase 8) (1-AGPAT 8) (EC 2.3.1.51) (Acyl-CoA:lysocardiolipin acyltransferase 1)","Lclat1 Agpat8 Alcat1 Gm91 Lycat","Mus musculus (Mouse)",376,"cardiolipin acyl-chain remodeling [GO:0035965]; CDP-diacylglycerol biosynthetic process [GO:0016024]","GO:0003841; GO:0005783; GO:0005789; GO:0005829; GO:0016024; GO:0016746; GO:0035965","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]","1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; acyltransferase activity [GO:0016746]","","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; acyltransferase activity [GO:0016746]; cardiolipin acyl-chain remodeling [GO:0035965]; CDP-diacylglycerol biosynthetic process [GO:0016024]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15152008}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"Q99J27",2.03513327649999,19.7191069935714,2.06327253277228,0.05902407690575,0.214528406175082,-4.04801175089901,"Q99J27","Q99J27","Q99J27","reviewed","ACATN_MOUSE","Acetyl-coenzyme A transporter 1 (AT-1) (Acetyl-CoA transporter 1) (Solute carrier family 33 member 1)","Slc33a1 Acatn","Mus musculus (Mouse)",550,"acetyl-CoA transmembrane transport [GO:0035348]","GO:0005789; GO:0008521; GO:0035348; GO:0042803","endoplasmic reticulum membrane [GO:0005789]","acetyl-CoA transmembrane transporter activity [GO:0008521]; protein homodimerization activity [GO:0042803]","","endoplasmic reticulum membrane [GO:0005789]; acetyl-CoA transmembrane transporter activity [GO:0008521]; protein homodimerization activity [GO:0042803]; acetyl-CoA transmembrane transport [GO:0035348]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:O00400}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"Q8JZU2",0.725417847999998,23.7110845014286,2.06300599831067,0.0590527213266468,0.214528406175082,-4.04841349381121,"Q8JZU2","Q8JZU2","Q8JZU2","reviewed","TXTP_MOUSE","Tricarboxylate transport protein, mitochondrial (Citrate transport protein) (CTP) (Solute carrier family 25 member 1) (Tricarboxylate carrier protein)","Slc25a1","Mus musculus (Mouse)",311,"mitochondrial citrate transmembrane transport [GO:0006843]","GO:0005739; GO:0005743; GO:0006843; GO:0015142; GO:0015297; GO:0071913","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]","antiporter activity [GO:0015297]; citrate secondary active transmembrane transporter activity [GO:0071913]; tricarboxylic acid transmembrane transporter activity [GO:0015142]","","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; antiporter activity [GO:0015297]; citrate secondary active transmembrane transporter activity [GO:0071913]; tricarboxylic acid transmembrane transporter activity [GO:0015142]; mitochondrial citrate transmembrane transport [GO:0006843]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12865426}; Multi-pass membrane protein {ECO:0000255}. Mitochondrion membrane {ECO:0000269|PubMed:18775783}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"Q61542",-1.2253584745,14.7558277792857,-2.06287582729336,0.0590667154569033,0.214528406175082,-4.04860968957646,"Q61542","Q61542","Q61542","reviewed","STAR3_MOUSE","StAR-related lipid transfer protein 3 (Protein ES 64) (Protein MLN 64) (START domain-containing protein 3) (StARD3)","Stard3 Es64 Mln64","Mus musculus (Mouse)",446,"cholesterol transport [GO:0030301]; progesterone biosynthetic process [GO:0006701]; vesicle tethering to endoplasmic reticulum [GO:0099044]","GO:0005654; GO:0005737; GO:0005739; GO:0005768; GO:0005770; GO:0005789; GO:0006701; GO:0015485; GO:0030301; GO:0031902; GO:0042803; GO:0044232; GO:0099044; GO:0120020; GO:0140284","cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-endosome membrane contact site [GO:0140284]; endosome [GO:0005768]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; organelle membrane contact site [GO:0044232]","cholesterol binding [GO:0015485]; cholesterol transfer activity [GO:0120020]; protein homodimerization activity [GO:0042803]","","cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-endosome membrane contact site [GO:0140284]; endosome [GO:0005768]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; organelle membrane contact site [GO:0044232]; cholesterol binding [GO:0015485]; cholesterol transfer activity [GO:0120020]; protein homodimerization activity [GO:0042803]; cholesterol transport [GO:0030301]; progesterone biosynthetic process [GO:0006701]; vesicle tethering to endoplasmic reticulum [GO:0099044]","SUBCELLULAR LOCATION: Late endosome membrane {ECO:0000250|UniProtKB:Q14849}; Multi-pass membrane protein {ECO:0000255}. Note=Localizes to contact sites between the endoplasmic reticulum and late endosomes: associates with the endoplasmic reticulum membrane via interaction with VAPA, VAPB or MOSPD2. {ECO:0000250|UniProtKB:Q14849}.",FALSE
"P13808",-2.2197859005,17.1866152642857,-2.06279772404689,0.0590751134746854,0.214528406175082,-4.04872740521537,"P13808","P13808","P13808","reviewed","B3A2_MOUSE","Anion exchange protein 2 (AE 2) (Anion exchanger 2) (Band 3-related protein) (B3RP) (Non-erythroid band 3-like protein) (Solute carrier family 4 member 2)","Slc4a2 Ae2","Mus musculus (Mouse)",1237,"amelogenesis [GO:0097186]; chloride transport [GO:0006821]; negative regulation of CD8-positive, alpha-beta T cell differentiation [GO:0043377]; negative regulation of CD8-positive, alpha-beta T cell proliferation [GO:2000565]; osteoclast differentiation [GO:0030316]; positive regulation of enamel mineralization [GO:0070175]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; spermatogenesis [GO:0007283]","GO:0006821; GO:0007283; GO:0015108; GO:0016020; GO:0016323; GO:0016324; GO:0022853; GO:0030316; GO:0032956; GO:0043377; GO:0045124; GO:0070175; GO:0097186; GO:0140900; GO:2000565","apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; membrane [GO:0016020]","active monoatomic ion transmembrane transporter activity [GO:0022853]; chloride transmembrane transporter activity [GO:0015108]; chloride:bicarbonate antiporter activity [GO:0140900]","","apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; membrane [GO:0016020]; active monoatomic ion transmembrane transporter activity [GO:0022853]; chloride transmembrane transporter activity [GO:0015108]; chloride:bicarbonate antiporter activity [GO:0140900]; amelogenesis [GO:0097186]; chloride transport [GO:0006821]; negative regulation of CD8-positive, alpha-beta T cell differentiation [GO:0043377]; negative regulation of CD8-positive, alpha-beta T cell proliferation [GO:2000565]; osteoclast differentiation [GO:0030316]; positive regulation of enamel mineralization [GO:0070175]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; spermatogenesis [GO:0007283]","SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000250|UniProtKB:P04920}; Multi-pass membrane protein {ECO:0000255}. Basolateral cell membrane {ECO:0000269|PubMed:12958022, ECO:0000269|PubMed:18971331, ECO:0000269|PubMed:23341620, ECO:0000269|PubMed:2371270}; Multi-pass membrane protein {ECO:0000255}.",FALSE
"Q6ZWY3",1.676990541,21.8938005921429,2.06262349320075,0.0590938515480722,0.214528406175082,-4.04898999492329,"Q6ZWY3","Q6ZWY3","Q6ZWY3","reviewed","RS27L_MOUSE","Small ribosomal subunit protein eS27-like (40S ribosomal protein S27-like)","Rps27l","Mus musculus (Mouse)",84,"DNA damage response, signal transduction by p53 class mediator [GO:0030330]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; mitotic G1 DNA damage checkpoint signaling [GO:0031571]; translation [GO:0006412]","GO:0003735; GO:0005634; GO:0005829; GO:0005840; GO:0006412; GO:0008270; GO:0008494; GO:0030330; GO:0031571; GO:0042771; GO:1990904","cytosol [GO:0005829]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]","structural constituent of ribosome [GO:0003735]; translation activator activity [GO:0008494]; zinc ion binding [GO:0008270]","","cytosol [GO:0005829]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation activator activity [GO:0008494]; zinc ion binding [GO:0008270]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; mitotic G1 DNA damage checkpoint signaling [GO:0031571]; translation [GO:0006412]","",FALSE
"Q8VHX6",-0.912373091000003,17.1849747328571,-2.06241545567074,0.0591162326377613,0.214528406175082,-4.04930352233607,"Q8VHX6","Q8VHX6","Q8VHX6","reviewed","FLNC_MOUSE","Filamin-C (FLN-C) (ABP-280-like protein) (ABP-L) (Actin-binding-like protein) (Filamin-2) (Gamma-filamin)","Flnc Abpl Fln2","Mus musculus (Mouse)",2726,"actin filament-based process [GO:0030029]; muscle cell development [GO:0055001]; sarcomere organization [GO:0045214]","GO:0003779; GO:0005829; GO:0015629; GO:0016528; GO:0030018; GO:0030029; GO:0030506; GO:0042383; GO:0045171; GO:0045214; GO:0051015; GO:0055001","actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; sarcolemma [GO:0042383]; sarcoplasm [GO:0016528]; Z disc [GO:0030018]","actin binding [GO:0003779]; actin filament binding [GO:0051015]; ankyrin binding [GO:0030506]","","actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; intercellular bridge [GO:0045171]; sarcolemma [GO:0042383]; sarcoplasm [GO:0016528]; Z disc [GO:0030018]; actin binding [GO:0003779]; actin filament binding [GO:0051015]; ankyrin binding [GO:0030506]; actin filament-based process [GO:0030029]; muscle cell development [GO:0055001]; sarcomere organization [GO:0045214]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250}. Note=A small amount localizes at membranes. In striated muscle cells, it predominantly localizes in myofibrillar Z lines, while a minor fraction localizes with subsarcolemme (By similarity). Targeting to developing and mature Z lines is mediated by the intradomain insert (By similarity). {ECO:0000250}.",FALSE
"O88428",-1.07118344650001,24.6830095021429,-2.06193253281443,0.0591682166395567,0.214528406175082,-4.05003126452312,"O88428","O88428","O88428","reviewed","PAPS2_MOUSE","Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2 (PAPS synthase 2) (PAPSS 2) (Sulfurylase kinase 2) (SK 2) (SK2) [Includes: Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Sulfate adenylate transferase) (SAT); Adenylyl-sulfate kinase (EC 2.7.1.25) (3'-phosphoadenosine-5'-phosphosulfate synthase) (APS kinase) (Adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenylylsulfate 3'-phosphotransferase)]","Papss2 Atpsk2","Mus musculus (Mouse)",621,"3'-phosphoadenosine 5'-phosphosulfate biosynthetic process [GO:0050428]; blood coagulation [GO:0007596]; bone development [GO:0060348]; sulfate assimilation [GO:0000103]","GO:0000103; GO:0004020; GO:0004781; GO:0005524; GO:0005829; GO:0007596; GO:0016779; GO:0050428; GO:0060348","cytosol [GO:0005829]","adenylylsulfate kinase activity [GO:0004020]; ATP binding [GO:0005524]; nucleotidyltransferase activity [GO:0016779]; sulfate adenylyltransferase (ATP) activity [GO:0004781]","","cytosol [GO:0005829]; adenylylsulfate kinase activity [GO:0004020]; ATP binding [GO:0005524]; nucleotidyltransferase activity [GO:0016779]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; 3'-phosphoadenosine 5'-phosphosulfate biosynthetic process [GO:0050428]; blood coagulation [GO:0007596]; bone development [GO:0060348]; sulfate assimilation [GO:0000103]","",FALSE
"Q8CE08",1.54975195899999,17.58882178,2.0614476463299,0.059220454517007,0.214528406175082,-4.05076188555068,"Q8CE08","Q8CE08","Q8CE08","reviewed","PPAP_MOUSE","Prostatic acid phosphatase (EC 3.1.3.2) (5'-nucleotidase) (5'-NT) (EC 3.1.3.5) (Acid phosphatase 3) (Ecto-5'-nucleotidase) (Fluoride-resistant acid phosphatase) (FRAP) (Protein tyrosine phosphatase ACP3) (EC 3.1.3.48) (Thiamine monophosphatase) (TMPase)","Acp3 Acpp","Mus musculus (Mouse)",381,"adenosine metabolic process [GO:0046085]; dephosphorylation [GO:0016311]; lipid metabolic process [GO:0006629]; nucleotide metabolic process [GO:0009117]; positive regulation of adenosine receptor signaling pathway [GO:0060168]; purine nucleobase metabolic process [GO:0006144]; regulation of sensory perception of pain [GO:0051930]; thiamine metabolic process [GO:0006772]","GO:0003993; GO:0004725; GO:0005615; GO:0005765; GO:0005771; GO:0005886; GO:0006144; GO:0006629; GO:0006772; GO:0008253; GO:0009117; GO:0012506; GO:0016020; GO:0016311; GO:0016791; GO:0030141; GO:0030175; GO:0031985; GO:0033265; GO:0042131; GO:0042803; GO:0045177; GO:0046085; GO:0051930; GO:0052642; GO:0060168","apical part of cell [GO:0045177]; extracellular space [GO:0005615]; filopodium [GO:0030175]; Golgi cisterna [GO:0031985]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; multivesicular body [GO:0005771]; plasma membrane [GO:0005886]; secretory granule [GO:0030141]; vesicle membrane [GO:0012506]","5'-nucleotidase activity [GO:0008253]; acid phosphatase activity [GO:0003993]; choline binding [GO:0033265]; lysophosphatidic acid phosphatase activity [GO:0052642]; phosphatase activity [GO:0016791]; protein homodimerization activity [GO:0042803]; protein tyrosine phosphatase activity [GO:0004725]; thiamine phosphate phosphatase activity [GO:0042131]","","apical part of cell [GO:0045177]; extracellular space [GO:0005615]; filopodium [GO:0030175]; Golgi cisterna [GO:0031985]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; multivesicular body [GO:0005771]; plasma membrane [GO:0005886]; secretory granule [GO:0030141]; vesicle membrane [GO:0012506]; 5'-nucleotidase activity [GO:0008253]; acid phosphatase activity [GO:0003993]; choline binding [GO:0033265]; lysophosphatidic acid phosphatase activity [GO:0052642]; phosphatase activity [GO:0016791]; protein homodimerization activity [GO:0042803]; protein tyrosine phosphatase activity [GO:0004725]; thiamine phosphate phosphatase activity [GO:0042131]; adenosine metabolic process [GO:0046085]; dephosphorylation [GO:0016311]; lipid metabolic process [GO:0006629]; nucleotide metabolic process [GO:0009117]; positive regulation of adenosine receptor signaling pathway [GO:0060168]; purine nucleobase metabolic process [GO:0006144]; regulation of sensory perception of pain [GO:0051930]; thiamine metabolic process [GO:0006772]","SUBCELLULAR LOCATION: [Isoform 1]: Secreted {ECO:0000305|PubMed:17638863}.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane {ECO:0000269|PubMed:17638863}; Single-pass type I membrane protein {ECO:0000255}. Lysosome membrane {ECO:0000269|PubMed:17638863}; Single-pass type I membrane protein {ECO:0000255}. Note=Appears to shuttle between the cell membrane and intracellular vesicles. Colocalizes with FLOT1 at cell membrane and in intracellular vesicles (PubMed:17638863). Colocalizes with LAMP2 on the lysosome membrane (By similarity). {ECO:0000250|UniProtKB:P15309, ECO:0000269|PubMed:17638863}.",FALSE
"Q9CYR6",-0.972769541999997,19.7093111828571,-2.06132823315376,0.0592333256975925,0.214528406175082,-4.0509418035188,"Q9CYR6","Q9CYR6","Q9CYR6","reviewed","AGM1_MOUSE","Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3) (PGM 3)","Pgm3 Agm1 Pgm-3","Mus musculus (Mouse)",542,"carbohydrate metabolic process [GO:0005975]; hemopoiesis [GO:0030097]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493]; spermatogenesis [GO:0007283]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]","GO:0000287; GO:0004610; GO:0005975; GO:0006048; GO:0006487; GO:0006493; GO:0007283; GO:0030097","","magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]","","magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]; carbohydrate metabolic process [GO:0005975]; hemopoiesis [GO:0030097]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493]; spermatogenesis [GO:0007283]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]","",FALSE
"Q8BJW6",-0.725423964999996,18.6651269378571,-2.06125996469966,0.059240685306611,0.214528406175082,-4.05104466034006,"Q8BJW6","Q8BJW6","Q8BJW6","reviewed","EIF2A_MOUSE","Eukaryotic translation initiation factor 2A (eIF-2A) [Cleaved into: Eukaryotic translation initiation factor 2A, N-terminally processed]","Eif2a D3Ertd194e","Mus musculus (Mouse)",581,"endoplasmic reticulum unfolded protein response [GO:0030968]; negative regulation of translation [GO:0017148]; positive regulation of ERAD pathway [GO:1904294]; positive regulation of signal transduction [GO:0009967]; regulation of translation [GO:0006417]; response to amino acid starvation [GO:1990928]; ribosome assembly [GO:0042255]; SREBP signaling pathway [GO:0032933]; translation [GO:0006412]","GO:0000049; GO:0003743; GO:0005737; GO:0005850; GO:0006412; GO:0006417; GO:0009967; GO:0017148; GO:0030968; GO:0032933; GO:0042255; GO:0043022; GO:1904294; GO:1990928","cytoplasm [GO:0005737]; eukaryotic translation initiation factor 2 complex [GO:0005850]","ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]; tRNA binding [GO:0000049]","","cytoplasm [GO:0005737]; eukaryotic translation initiation factor 2 complex [GO:0005850]; ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]; tRNA binding [GO:0000049]; endoplasmic reticulum unfolded protein response [GO:0030968]; negative regulation of translation [GO:0017148]; positive regulation of ERAD pathway [GO:1904294]; positive regulation of signal transduction [GO:0009967]; regulation of translation [GO:0006417]; response to amino acid starvation [GO:1990928]; ribosome assembly [GO:0042255]; SREBP signaling pathway [GO:0032933]; translation [GO:0006412]","",FALSE
"O08547",-1.0308553575,21.4732444235714,-2.06120671637652,0.0592464262727716,0.214528406175082,-4.05112488593952,"O08547","O08547","O08547","reviewed","SC22B_MOUSE","Vesicle-trafficking protein SEC22b (ER-Golgi SNARE of 24 kDa) (ERS-24) (ERS24) (SEC22 vesicle-trafficking protein homolog B) (SEC22 vesicle-trafficking protein-like 1) (mSec22b)","Sec22b Sec22l1","Mus musculus (Mouse)",215,"endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of autophagosome assembly [GO:1902902]; positive regulation of protein catabolic process [GO:0045732]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]; vesicle-mediated transport [GO:0016192]","GO:0000139; GO:0005484; GO:0005789; GO:0006888; GO:0006890; GO:0008021; GO:0012507; GO:0015031; GO:0016192; GO:0019905; GO:0030137; GO:0031201; GO:0033116; GO:0042470; GO:0045732; GO:1902902","COPI-coated vesicle [GO:0030137]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; melanosome [GO:0042470]; SNARE complex [GO:0031201]; synaptic vesicle [GO:0008021]","SNAP receptor activity [GO:0005484]; syntaxin binding [GO:0019905]","O35526","COPI-coated vesicle [GO:0030137]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]; melanosome [GO:0042470]; SNARE complex [GO:0031201]; synaptic vesicle [GO:0008021]; SNAP receptor activity [GO:0005484]; syntaxin binding [GO:0019905]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of autophagosome assembly [GO:1902902]; positive regulation of protein catabolic process [GO:0045732]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]; vesicle-mediated transport [GO:0016192]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q4KM74}; Single-pass type IV membrane protein {ECO:0000250|UniProtKB:Q4KM74}. Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000250|UniProtKB:Q4KM74}. Golgi apparatus, cis-Golgi network membrane {ECO:0000250|UniProtKB:Q4KM74}. Golgi apparatus, trans-Golgi network membrane {ECO:0000250|UniProtKB:Q4KM74}. Melanosome {ECO:0000250|UniProtKB:O75396}. Note=Concentrated most in the intermediate compartment/cis-Golgi network and the cis-Golgi cisternae 1 and 2. Greatly reduced in concentration at the trans end of the Golgi apparatus. {ECO:0000250|UniProtKB:Q4KM74}.",FALSE
"Q91VR2",0.814103950500003,25.9225528171429,2.06093803233234,0.0592754022768625,0.214528406175082,-4.05152967897042,"Q91VR2","Q91VR2","Q91VR2","reviewed","ATPG_MOUSE","ATP synthase F(1) complex subunit gamma, mitochondrial (ATP synthase F1 subunit gamma) (F-ATPase gamma subunit)","Atp5f1c Atp5c1","Mus musculus (Mouse)",298,"proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","GO:0005739; GO:0005743; GO:0042776; GO:0043209; GO:0045259; GO:0046933","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; proton-transporting ATP synthase complex [GO:0045259]","proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]","","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P05631}; Peripheral membrane protein {ECO:0000250|UniProtKB:P05631}; Matrix side {ECO:0000250|UniProtKB:P05631}.",FALSE
